frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
72,1117184,19264,260288,0,3456,16192,236864,135744,445376,400704,716480,640,1024,232064,0,1216,3264,133120,24128,832,64,55360,23104,0,80,264,810261126,810261126,700288,0
73,1117568,19136,262144,0,3456,16384,236416,134272,445760,400896,716672,704,1024,231360,0,1280,3136,133248,24192,1088,128,54400,22784,0,79,261,810261126,810261126,700288,0
74,1116928,18944,264064,0,3520,15616,236736,135040,443008,398336,718592,704,960,231936,0,1152,3200,132864,24576,1152,128,54656,22848,0,79,261,810261126,810261126,702976,0
75,1117568,18688,260992,0,3456,16128,454336,149888,214080,168704,948864,512,960,449472,0,1280,3136,326400,32704,1088,128,55552,36800,0,83,279,810261126,209429905,932736,0
76,1117248,18688,263424,0,3392,15872,244672,146880,424320,379648,737600,704,1024,239680,0,1152,3264,138048,23808,960,64,54912,34240,0,80,270,209429905,209429905,721728,0
77,1677760,613504,263616,0,3520,37824,242112,102528,414656,357888,1319872,640,1024,237120,0,1344,3072,138944,24000,1024,64,8768,34176,0,163,462,209429905,209429905,1282048,0
78,2797440,588672,261888,0,3584,16064,1135936,189632,601664,556032,2241408,640,960,1131008,0,1344,2944,352512,29952,1088,128,92032,36224,0,163,460,3951199918,3487435620,2225344,0
79,1117632,70912,263872,0,3648,16064,258752,187136,317248,271872,845760,704,960,253952,0,1280,3072,137472,27456,1152,128,88128,39104,0,163,465,3487435620,3409777762,829696,0
80,1116864,70528,264768,0,3584,16064,249472,184384,328064,283200,833664,896,960,244544,0,1344,3264,139648,26944,1024,128,88192,36480,0,164,496,3409777762,3409777762,817600,0
81,1117568,71296,264576,0,3584,16128,287872,185472,288640,243264,874304,576,1024,282944,0,1280,3264,165184,27136,896,192,87936,37568,0,160,488,3409777762,1584434568,858176,0
82,1117184,71104,264128,0,3584,16576,263360,189696,308736,263360,853824,640,1024,258304,0,1280,3264,134848,27072,1088,192,88384,41664,0,159,493,1584434568,3641617726,837248,0
