frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
439,1675904,178560,387648,0,3456,5824,460736,120384,519296,479808,1196096,104896,1216,454848,1984,2048,2944,84544,162368,1344,0,0,42240,0,598,1436,1180898682,249729495,1190272,0
440,1677376,205184,385920,0,3584,48832,769024,123584,141248,101376,1576000,207616,1216,763328,29696,1728,3008,279040,179072,1152,0,0,43904,0,591,1424,922651158,1579983298,1527168,0
441,1677440,176000,379776,0,143744,5376,483904,118784,369856,330176,1347264,102784,1216,478080,33472,1728,3008,119104,168192,1152,0,0,40640,0,586,1407,700917937,668626896,1341888,0
442,1677248,190016,381440,0,3648,5440,500160,119680,476864,437568,1239680,105792,1216,494336,1536,1792,3136,125568,174528,1088,0,0,40896,0,575,1412,1562110561,2124139614,1234240,0
443,1677312,224704,378048,0,3520,5312,905984,117568,42176,2752,1674560,285056,1152,899968,2880,1984,13184,303936,212352,960,0,0,38976,0,582,1398,4033623700,3168374051,1669248,0
444,2237696,237120,379968,0,3712,27072,1114688,294336,180800,141056,2096640,425280,1152,1108864,2432,1792,210496,169472,193344,1088,128,171264,40960,0,587,1423,902481597,676095830,2069568,0
445,1677248,221568,389504,0,3648,27328,439936,292160,303104,263872,1413376,13824,1216,433984,62784,1664,2880,147328,159808,1280,128,171392,39872,0,582,1407,4228679992,787889068,1386048,0
446,1677312,206912,384768,0,3584,27072,377152,326016,351808,312064,1365248,13440,1280,371328,1856,1408,3008,84928,158336,1280,128,205120,39104,0,587,1421,4023645759,3162948365,1338176,0
447,1677312,206208,386432,0,3520,5632,479040,309440,287040,247488,1429824,13376,1216,473152,104320,1600,2944,190848,159232,1280,128,205056,22656,0,581,1398,954391958,3830035128,1424192,0
448,1677440,220544,386176,0,3840,5760,552064,188928,320128,280960,1396480,13568,1152,546112,104768,1920,15552,236928,175104,1280,128,84032,22272,0,583,1412,1500371267,2647075086,1390720,0
449,1677504,230720,384256,0,3584,5632,622784,310080,120448,81152,1596352,14144,1216,617088,133888,1792,28032,290304,179200,1152,128,204992,22720,0,591,1434,2472459749,2433569946,1590720,0
450,1677376,227584,386496,0,3776,27072,611264,318592,102592,63168,1614208,13952,1152,605504,102912,1856,28224,278080,179328,1152,128,205376,32000,0,607,1451,3641408269,2278649192,1587136,0
451,1677120,223616,378944,0,3584,5696,628032,323392,113856,74112,1603008,11648,1216,622400,149696,1856,35520,308800,172736,1216,192,205184,36160,0,604,1473,162548655,511395165,1597312,0
452,1677504,219456,378304,0,3392,5888,576320,296320,197824,158336,1519168,9216,1152,570688,133248,1664,16704,293312,157312,1216,128,179968,34432,0,592,1435,1591088606,1321262269,1513280,0
453,1677184,177408,378816,0,3648,5696,597376,109440,404800,365312,1311872,9536,1216,591296,170496,1856,3200,330496,156928,896,0,0,29888,0,576,1407,1313564828,842748120,1306176,0
454,1677440,177344,377472,0,3648,5568,619456,101184,392768,353728,1323712,9024,1152,613632,198720,1856,3136,363392,156800,1216,0,0,22400,0,569,1402,3435351806,1708522212,1318144,0
455,1677312,177856,377920,0,122304,6016,621440,100480,271296,232192,1445120,9216,1216,615616,203136,1728,3072,365440,158208,1024,0,0,21632,0,582,1413,142299506,197942188,1439104,0
456,2238080,400256,380096,0,6016,5568,800320,110208,535616,496192,1741888,9024,1280,794496,200064,1856,3136,542720,158976,1216,0,0,31936,0,594,1426,149225910,2438511836,1736320,0
457,2237184,198720,378688,0,4800,5376,963392,107712,578496,539456,1697728,9088,1152,957568,202752,1792,3264,708032,155392,1152,0,0,29632,0,605,1443,579624171,768934048,1692352,0
458,2237824,270656,376064,0,3584,5696,918336,109568,553920,514560,1723264,9216,1152,912768,207936,1600,3072,660096,158784,1024,0,0,30336,0,594,1434,675882271,3083368447,1717568,0
