frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
77,1677248,606976,275456,0,3456,16448,242944,102528,429440,372992,1304256,512,1152,237696,0,1280,3392,138368,24512,960,64,8064,34176,0,163,462,209429905,209429905,1287808,0
78,2797568,582912,276416,0,3584,16640,1141184,191552,585280,540160,2257408,704,1152,1135936,0,1344,3520,352384,30976,1280,128,92992,36928,0,163,460,3951199918,3487435620,2240768,0
79,1117248,71552,276864,0,3520,16192,258752,186496,303872,258240,859008,768,1152,253568,0,1152,3456,137344,27392,1024,128,87744,38208,0,163,465,3487435620,3409777762,842816,0
80,1117184,70592,275328,0,3392,16576,250688,185600,315008,269888,847296,704,1216,245504,0,1152,3328,139776,27200,896,128,88448,35904,0,164,496,3409777762,3409777762,830720,0
81,1117184,70080,279104,0,3584,16448,287680,187840,272448,227328,889856,640,1216,282432,0,1344,3264,164096,27200,896,128,88448,38976,0,160,488,3409777762,1584434568,873408,0
82,1117120,71360,277888,0,3648,16256,265088,190592,292288,247296,869824,704,1152,259712,0,1216,3200,135808,27712,1088,192,88384,40768,0,159,493,1584434568,3641617726,853568,0
83,1117184,70272,276352,0,3520,16448,250496,189120,310976,266112,851072,704,1216,245312,0,1216,3264,137984,27328,1088,128,88320,39744,0,127,411,3641617726,3641617726,834624,0
84,1117504,71360,274944,0,3520,16128,249920,186624,315008,269824,847680,704,1088,244672,0,1088,3264,137728,27392,1088,128,88128,38080,0,109,366,3641617726,3641617726,831552,0
85,1116672,70976,277504,0,3648,16320,249664,187584,310976,265856,850816,640,1152,244544,0,1216,3392,137728,27840,1216,64,88512,38080,0,110,373,3641617726,3641617726,834496,0
86,1117248,70272,277184,0,3584,16000,249536,182912,317760,272704,844544,704,1152,244608,0,1216,3264,138752,27648,960,192,89152,32192,0,106,355,3641617726,3641617726,828544,0
