frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
100,1117120,65984,309568,0,6528,16576,254080,172800,291584,246336,870784,704,1088,249088,0,1344,2944,147008,27584,1216,192,89344,22336,0,181,454,3641617726,3641617726,854208,0
101,1117312,65408,308096,0,5568,16384,256704,172160,292992,248512,868800,704,1088,251648,0,1152,3072,150016,27520,1152,192,89344,22720,0,179,447,3641617726,3641617726,852416,0
102,1117248,64576,309568,0,4736,16448,255296,172800,293824,248640,868608,640,1088,250368,0,1216,3200,148160,27648,1152,256,89408,22336,0,181,456,3641617726,3641617726,852160,0
103,1117184,65088,311616,0,3392,16512,257024,172544,291008,246080,871104,640,1152,251968,0,1344,3008,150080,27200,1152,128,89920,22400,0,177,439,3641617726,3641617726,854592,0
104,1116928,64064,309248,0,3072,16320,250688,172544,300992,255488,861440,704,1216,245696,0,1408,3072,143616,27456,896,192,90048,22592,0,179,445,3641617726,3641617726,845120,0
105,1117056,64448,310016,0,3328,38080,252608,171520,277056,232064,884992,640,1152,247552,0,1344,3072,145856,27136,1152,192,88512,22144,0,187,450,3641617726,3641617726,846912,0
106,1117312,64704,308800,0,3328,16448,250816,173312,299904,254848,862464,576,1152,245888,0,1408,3200,145088,27072,1088,128,89600,22208,0,184,448,3641617726,3641617726,846016,0
107,1677376,64768,308608,0,3392,16320,687360,164224,432704,388032,1289344,4096,1152,682240,0,1600,3072,406912,62336,1088,64,82176,22720,0,189,460,3855480542,3855480542,1273024,0
108,1117120,63936,309824,0,3392,16512,280128,164416,278912,233280,883840,4352,1152,275008,0,1664,3136,142016,54912,1152,128,82432,21824,0,189,462,3855480542,3855480542,867328,0
109,2237760,69696,308160,0,3264,19776,1082368,254016,500480,454848,1782912,4352,1088,1077376,0,1664,3264,146176,60608,1088,320,167808,21824,0,186,459,1959563836,719741239,1763136,0
110,1677184,67840,310720,0,135744,16320,315328,254272,576960,531200,1145984,4352,1152,310144,0,1536,3008,162752,57088,1152,320,168704,22016,0,186,458,2904517659,746161473,1129664,0
111,1117312,68032,310656,0,3392,16384,316800,255104,146944,102080,1015232,4480,1216,311680,0,1728,3264,162624,57664,960,384,169408,22784,0,185,457,4134867387,2901609146,998848,0
112,1117248,68352,311104,0,3392,16320,311296,254336,152448,107648,1009600,4480,1152,306368,0,1600,3392,160256,56832,960,192,168512,22400,0,182,452,28148850,1483458804,993280,0
113,1117120,68416,309440,0,3456,16384,318592,254592,146240,101312,1015808,4288,1152,313536,0,1728,3008,164928,58432,1024,256,168256,22592,0,182,452,3645807202,1297622665,999424,0
114,1117568,68992,309632,0,3456,16384,317952,254592,146560,101184,1016384,4352,1280,313024,0,1728,2944,165952,57280,1152,320,168640,22336,0,186,452,1338678644,2045072500,1000000,0
115,1116928,68352,311168,0,3392,16320,317312,255936,144448,99456,1017472,4352,1024,312448,0,1472,3136,163904,57024,1152,192,169664,22656,0,185,453,4188059477,1010919574,1001152,0
116,1117248,68992,311680,0,3392,16768,318080,254784,143552,98752,1018496,4544,1152,313024,0,1600,3072,165888,57344,1088,320,168384,22272,0,187,463,589226134,568701083,1001728,0
117,1117504,68544,309376,0,3392,16576,320448,257024,142144,96384,1021120,4352,1152,315456,0,1344,3200,167488,57280,1088,320,170240,22848,0,187,464,865009532,2000081586,1004544,0
118,1116864,68480,309824,0,3392,37312,321920,255040,120896,75840,1041024,4416,1152,316800,0,1728,3008,169344,58368,1152,384,169920,21888,0,186,467,1096092868,3979609152,1003712,0
119,1116992,68800,310144,0,3584,16576,316480,257408,144000,99136,1017856,4224,1088,311488,0,1472,3264,165184,57216,1024,320,170432,22976,0,187,464,3960349426,3147627867,1001280,0
120,1117248,68736,310400,0,3520,16384,316416,255808,145984,100992,1016256,4416,1088,311424,0,1600,2944,164800,57024,1024,320,170688,22144,0,187,462,1948273314,1784528458,999872,0
121,1117248,67456,309248,0,3520,16384,334144,253760,132736,87680,1029568,4416,1152,329152,0,1664,3136,180928,57600,1152,256,167808,22016,0,185,462,4114480406,1298800722,1013184,0
122,1677504,68544,322304,0,3648,16576,419136,255232,592064,547008,1130496,4608,1152,414144,0,1728,2880,163392,57920,1152,320,168448,22208,0,180,451,3288221435,90140828,1113920,0
123,1117504,68672,315776,0,5568,16640,327680,254272,128896,83712,1033792,4288,1088,322624,0,1536,3008,163904,57472,960,256,168704,22528,0,179,448,4250875569,571856082,1017152,0
124,1677376,68480,317760,0,3456,16192,509504,253568,508416,463232,1214144,4800,1152,504576,0,1664,3008,342656,57600,1216,320,168000,22016,0,171,422,1754075392,2906786841,1197952,0
125,1116864,68544,311616,0,3456,16448,331392,255296,130112,85248,1031616,4416,1152,326464,0,1728,3072,165248,58048,1088,256,169088,22272,0,142,385,2908200016,2685035170,1015168,0
126,1117312,22144,313728,0,3520,16384,328704,253120,179712,134976,982336,4480,1216,323584,0,1536,3136,163456,58176,1152,320,168960,22400,0,72,241,83098094,3109561365,965952,0
127,2237760,918976,316800,0,3456,16320,333824,256512,391872,312896,1924864,4608,1024,328896,0,1664,3264,169536,57216,1024,256,169920,22144,0,102,326,2947901360,3893840501,1908544,0
128,2237440,895808,315840,0,3264,16448,326336,256960,422784,377216,1860224,4352,1152,321152,0,1664,3072,165568,56576,1152,320,169280,22720,0,152,383,2216277466,402572349,1843776,0
129,1677184,76032,311360,0,135808,17344,317376,257216,562048,516736,1160448,4224,1152,312192,0,1472,3072,165056,57024,1024,256,169216,22592,0,170,428,250787230,1577841458,1143104,0
130,1117312,76544,309504,0,3328,37952,318336,255616,116032,70784,1046528,4352,1152,313152,0,1600,3200,164480,57600,1216,256,168000,22464,0,170,424,1525502774,2086585639,1008576,0
131,1117056,76480,310976,0,3200,16448,320768,255680,133504,88320,1028736,4416,1216,315584,0,1600,3136,168576,57216,896,320,169024,22528,0,174,430,752538016,3841241950,1012288,0
132,1117312,76544,313728,0,3328,16256,347008,256960,103488,57728,1059584,4416,1152,342144,0,1664,3072,167360,57664,1024,256,168896,23168,0,170,415,3494881030,1762050540,1043328,0
133,1116992,76608,316736,0,3264,16448,329088,254976,119872,75072,1041920,4096,1216,323840,0,1472,3136,165632,57152,1024,256,167680,22656,0,168,406,3613267680,443260879,1025472,0
134,1116992,75776,315456,0,3392,16640,331008,257088,117632,72448,1044544,4352,1088,326016,0,1664,3072,166336,57024,832,256,169152,22144,0,170,413,1371212856,2224402538,1027904,0
135,1117248,75456,317952,0,3392,16512,331840,258112,113984,68800,1048448,4480,1152,326656,0,1664,3136,165760,56896,1088,320,169600,22976,0,167,405,1621835980,1593767708,1031936,0
136,1116992,75904,317632,0,3392,16448,332224,254720,116672,71680,1045312,4224,1152,327040,0,1600,3200,165952,57984,960,320,167808,22912,0,179,447,1053709172,2671258594,1028864,0
137,1117056,76352,315840,0,3520,16320,403456,255360,46208,896,1116160,4352,1216,398464,0,1472,3136,166208,57856,1216,320,167296,23168,0,187,472,1713579313,2382122513,1099840,0
138,1677632,75968,315968,0,5568,16576,568896,175552,519104,473024,1204608,6208,1216,563968,0,1920,2880,372864,83904,1024,256,89856,23296,0,183,457,2578086057,1693896319,1188032,0
139,1117120,76352,309120,0,4864,16192,338816,175488,196288,151040,966080,6272,1088,333760,0,1920,3136,162112,80448,1088,128,89920,23232,0,182,453,1272972764,690453735,949888,0
140,1677440,80000,307968,0,3392,16576,882304,175680,211520,166144,1511296,6528,1152,877248,0,1856,3136,164288,84992,960,256,89280,22464,0,179,442,2746356360,4130769844,1494720,0
141,1117248,80448,310976,0,3328,16448,356992,175744,173312,128128,989120,6144,1152,351872,0,1664,2944,176448,83456,1088,192,90112,22208,0,171,423,1893414578,1182232897,972672,0
142,1117248,80192,311040,0,3456,16320,358336,176000,171904,126336,990912,6272,1152,353344,0,1728,3008,179776,83776,960,256,90048,22528,0,175,438,3406972557,550238838,974592,0
143,1116928,79680,310208,0,3520,16576,355328,175616,176000,131200,985728,6208,1088,350272,0,1792,3136,177088,83072,1152,128,90048,22272,0,181,459,1764956090,849783966,969152,0
144,1117312,79360,310912,0,3392,37440,357760,175488,152960,107200,1010112,6080,1216,352704,0,1664,3008,179840,83072,1024,192,89728,22720,0,191,485,2477894143,2674099009,972672,0
145,1117120,79040,310144,0,3456,16256,350784,175872,181568,136192,980928,6144,1216,345664,0,1664,3136,173376,82432,1152,128,90112,22592,0,193,490,4240782575,2648927249,964672,0
146,1117120,79744,308992,0,3328,16576,352896,174784,180800,135808,981312,6144,1152,347840,0,1664,3264,175296,83136,1152,192,89536,21888,0,194,493,3135091090,2894269924,964736,0
147,1117248,79360,309632,0,3328,16192,359168,176000,173568,128192,989056,6144,1152,354112,0,1664,2944,179328,84224,1088,256,89856,22208,0,192,494,3293875493,3869795756,972864,0
148,1117056,78784,311104,0,3520,16192,357888,176000,173568,128448,988608,6400,1088,352832,0,1792,3072,179904,81984,1088,192,90048,22144,0,191,488,3704341125,1660719436,972416,0
149,1677312,79936,312000,0,136768,16064,362560,175936,594048,548416,1128896,6400,1152,357376,0,1792,2944,184256,82752,1152,192,89024,22784,0,193,490,2590737653,2471294857,1112832,0
150,1117312,79104,308736,0,3392,16192,355776,175168,178944,134144,983168,6272,1152,350784,0,1600,3200,177472,83520,1088,256,89088,22784,0,190,496,3227399496,2726745634,966976,0
151,1116992,79168,310208,0,3264,16512,357760,177600,172480,127424,989568,6016,1088,352640,0,1728,3008,179968,82560,1024,256,89984,22720,0,190,500,3343954091,3322301593,973056,0
152,2237760,966656,309888,0,3456,16448,528960,176640,235712,190144,2047616,6208,1152,523904,0,1792,3072,351232,82624,1152,128,90112,22144,0,202,532,279111761,2727876700,2031168,0
