frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
124,1677504,68928,312768,0,3520,16512,507072,252800,515904,470656,1206848,4544,1024,501888,0,1728,3328,340800,56768,1088,256,166016,22656,0,171,422,1754075392,2906786841,1190336,0
125,1116864,69824,308672,0,3520,16576,328192,252992,137088,92032,1024832,4800,1088,323072,0,1920,3328,162688,57024,1088,256,166528,22848,0,142,385,2908200016,2685035170,1008256,0
126,1117312,21120,310080,0,3392,17088,326272,251520,187840,143552,973760,4480,960,321280,0,1536,3264,161792,57408,1152,256,166720,22336,0,72,241,83098094,3109561365,956672,0
127,2238208,911680,311744,0,3392,16704,334400,252928,407360,331520,1906688,4608,1024,329344,0,1600,3200,168960,57536,1280,256,166848,22528,0,102,326,2947901360,3893840501,1889984,0
128,2237184,876096,308928,0,3456,16576,327168,253184,451776,406976,1830208,4928,960,322240,0,1664,3392,165504,57088,960,192,165760,22272,0,152,383,2216277466,402572349,1813632,0
129,1677440,76288,305536,0,135872,16704,315776,252288,574976,529728,1147712,4672,1088,310528,0,1536,3136,163776,56064,1024,192,165376,22784,0,170,428,250787230,1577841458,1131008,0
130,1117120,75712,306432,0,3520,38848,317120,252800,122688,78080,1039040,4544,1088,312000,0,1600,3200,164416,56576,1216,192,165632,22400,0,170,424,1525502774,2086585639,1000192,0
131,1116992,76160,304512,0,3456,16704,319104,253312,143744,99456,1017536,4480,1152,314112,0,1728,3264,166912,57664,832,192,166528,22848,0,174,430,752538016,3841241950,1000832,0
132,1117568,75968,306560,0,3520,16512,341184,254144,119680,74816,1042752,4736,1024,336064,0,1600,3264,164992,57344,896,192,166336,22656,0,170,415,3494881030,1762050540,1026240,0
133,1116992,76352,311360,0,3392,16512,328640,254336,126400,81664,1035328,4736,1088,323520,0,1728,3328,164480,57536,1216,192,166656,22464,0,168,406,3613267680,443260879,1018816,0
134,1117120,75520,310336,0,3456,16192,330688,253568,127360,82176,1034944,4736,1152,325504,0,1536,3136,164736,57664,1088,256,166528,22016,0,170,413,1371212856,2224402538,1018752,0
135,1117248,75456,311680,0,3456,16384,329984,252416,127872,83456,1033792,4672,1024,324928,0,1664,3392,164096,57408,1088,256,164608,23680,0,167,405,1621835980,1593767708,1017408,0
136,1117056,76032,311744,0,3456,16704,330816,253632,124672,80128,1036928,4608,1024,325824,0,1728,3584,166080,56384,1088,192,167104,22080,0,179,447,1053709172,2671258594,1020224,0
137,1117120,76480,311488,0,3520,16640,401152,252288,55552,9536,1107584,4288,1088,396096,0,1664,3264,164032,57024,1152,256,165248,22976,0,187,472,1713579313,2382122513,1090944,0
138,1677376,75264,312000,0,5696,16576,570112,175040,522688,476864,1200512,6400,960,564928,0,1664,3264,371264,85504,1088,128,89728,22656,0,183,457,2578086057,1693896319,1183936,0
139,1117056,76736,302464,0,4672,16640,337280,175552,203712,158528,958528,6464,1024,332288,0,1984,3264,160128,80896,1088,128,89984,22784,0,182,453,1272972764,690453735,941888,0
140,1677696,79040,303232,0,3264,16768,893312,174912,207168,162176,1515520,6336,1088,888192,0,1728,3008,163136,84608,960,192,89728,22208,0,179,442,2746356360,4130769844,1498752,0
141,1116928,78336,303232,0,3392,16640,353664,175296,186368,141888,975040,6272,1152,348480,0,1856,3136,174656,83008,1152,128,88960,22592,0,171,423,1893414578,1182232897,958400,0
142,1116992,79552,301824,0,3392,16448,353152,175040,187584,143232,973760,6336,1088,348160,0,1728,3072,175552,83648,1088,192,89344,22784,0,175,438,3406972557,550238838,957312,0
143,1117184,79744,304256,0,3392,16640,353664,175360,184128,139200,977984,6272,960,348608,0,1728,3200,175552,82688,1088,128,90048,22464,0,181,459,1764956090,849783966,961344,0
144,1117312,79232,303872,0,3520,38464,355136,176064,161024,116544,1000768,6400,1088,349952,0,1792,3136,177664,82816,1024,192,89408,22400,0,191,485,2477894143,2674099009,962304,0
145,1117504,78336,307264,0,3392,16576,349952,175104,186880,142080,975424,6528,1024,344896,0,1792,3200,172416,82496,896,128,89280,22208,0,193,490,4240782575,2648927249,958848,0
146,1117120,79232,307136,0,3456,16640,351360,174528,184768,140288,976832,6400,1024,346368,0,1728,3264,174016,82624,1216,128,89216,22720,0,194,493,3135091090,2894269924,960192,0
147,1117120,78976,304960,0,3328,16832,354304,174720,184000,138176,978944,6464,960,349184,0,1920,3072,176512,82048,1216,128,89280,22336,0,192,494,3293875493,3869795756,962112,0
148,1117248,78912,304960,0,3328,16704,355328,175680,182336,137408,979840,6144,1088,350272,0,1920,3072,177856,82880,1152,192,89600,22336,0,191,488,3704341125,1660719436,963136,0
149,1117248,78848,310336,0,3456,16448,356992,173952,177216,131712,985536,6144,1024,351936,0,1728,3264,178176,83520,1024,128,88512,22656,0,193,490,2590737653,2471294857,969088,0
150,1117056,79488,307776,0,135488,16768,353856,174656,49024,4224,1112832,6400,1088,348736,0,1728,3072,175808,82432,1088,128,89216,22464,0,190,496,3227399496,2726745634,1096064,0
151,1117184,78528,306176,0,3392,16576,355648,175232,181632,137152,980032,6272,1088,350656,0,1536,2880,177792,83456,1024,128,89152,22592,0,190,500,3343954091,3322301593,963456,0
152,2237632,955712,303744,0,3456,16768,502528,177216,278208,233600,2004032,6080,1088,497408,0,1920,3136,323136,84416,1152,128,89920,22656,0,202,532,279111761,2727876700,1987264,0
153,1116928,88256,306368,0,5568,16384,356544,176512,167296,122880,994048,6016,1024,351360,0,1856,3136,178752,82944,896,128,91072,22720,0,195,517,2693521471,2436490351,977664,0
