frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
102,1117696,110592,433984,0,3392,16640,279296,182720,91072,58368,1059328,640,1024,274368,0,1280,3392,153792,37696,1024,1042688,0
103,1117632,110016,432896,0,3456,16512,278784,183040,92928,60160,1057472,640,960,273984,0,1280,3456,155008,36352,1024,1040960,0
104,1117376,111040,432576,0,3328,16256,272192,183168,98816,66048,1051328,576,1088,266880,0,1472,3456,147776,36864,960,1035072,0
105,1117824,110336,431808,0,3328,16704,276672,183296,95680,62784,1055040,768,1088,271488,0,1472,3456,151936,36800,1088,1038336,0
106,1117440,110528,431872,0,3328,16704,277120,183296,94592,61952,1055488,704,1024,271936,0,1216,3328,151168,36928,832,1038784,0
107,2798080,116160,435328,0,3456,16704,1808384,265600,152448,119936,2678144,4928,1088,1803200,0,1600,3392,411264,68096,1088,2661440,0
108,1678016,116864,432384,0,3392,382720,329088,265344,148224,114688,1563328,5120,1024,323840,0,1792,3392,166080,58304,1024,1180608,0
109,1677696,116416,432384,0,3520,16384,329728,267136,512128,478848,1198848,4928,1152,324480,0,1664,3392,166464,58304,1024,1182464,0
110,1677824,116352,434816,0,3328,16448,330432,265600,510848,478016,1199808,4992,1152,325312,0,1728,3456,168064,57920,1088,1183360,0
111,1677568,116544,437632,0,3520,16128,330688,267264,505792,473088,1204480,4928,960,325760,0,1664,3584,167424,58624,1024,1188352,0
112,1678272,116800,433408,0,3648,16704,328448,266304,512960,480384,1197888,4736,1152,323200,0,1664,3456,166272,58560,1152,1181184,0
113,1677696,117696,430912,0,3456,16512,331712,267008,510400,477824,1199872,4864,1024,326720,0,1728,3456,168384,57856,960,1183360,0
114,1677888,116288,433024,0,3520,16448,333632,265664,509312,475904,1201984,4672,1024,328512,0,1728,3264,171840,58240,1024,1185536,0
115,1677696,117312,433728,0,3456,16960,333376,265664,507200,474688,1203008,5120,1152,328320,0,1664,3584,169792,58688,960,1186048,0
116,1677760,116096,436608,0,3584,16448,334208,267328,503488,471104,1206656,4928,1024,328960,0,1600,3520,170880,59008,1024,1190208,0
117,1678336,116544,433600,0,135232,16576,335296,267008,374080,340672,1337664,4736,1024,330304,0,1728,3520,172224,59136,1024,1321088,0
118,1677504,116480,434944,0,3456,396864,334592,265536,125632,92480,1585024,4864,1088,329280,0,1728,3456,171136,58560,1024,1188160,0
119,1677760,116608,433408,0,5568,16384,332288,268032,505472,473408,1204352,4864,1024,327104,0,1792,3392,169856,58112,1024,1187968,0
120,1677568,117120,430528,0,4672,16128,332480,265664,510976,478400,1199168,4672,1152,327360,0,1792,3520,169600,58688,1088,1183040,0
121,1677952,116480,433600,0,3456,16448,346944,267968,493056,460416,1217536,4608,1088,341696,0,1792,3520,183552,59072,1088,1201088,0
122,1677760,117120,432896,0,3456,16192,554176,265920,288000,255360,1422400,4992,1024,548928,0,1600,3200,344384,59072,896,1406208,0
123,1677824,118144,433920,0,3520,16576,348160,266240,491264,458752,1219072,4928,1024,342912,0,1664,3584,172800,58816,960,1202496,0
124,6159488,4572032,439040,0,3456,16448,343616,265408,519488,487104,5672384,4736,1088,338240,0,1792,3392,167616,58048,1088,5655936,0
125,1677568,130432,437056,0,3520,16704,345600,266560,477696,445248,1232320,5120,1088,340480,0,1664,3392,169984,57984,1088,1215616,0
126,1678016,129920,435648,0,3456,409408,346240,266688,86656,53888,1624128,4928,1088,341120,0,1600,3392,170816,58688,960,1214720,0
127,1677568,131200,433024,0,3392,16832,348352,266432,478336,445952,1231616,4928,1152,342912,0,1600,3392,172864,58368,1088,1214784,0
128,1677888,129984,440768,0,3520,16960,340032,267584,479040,446400,1231488,4672,1152,334720,0,1664,3584,168704,58112,960,1214528,0
129,1677760,130496,434560,0,135808,16640,333696,266112,360448,327680,1350080,4800,1024,328576,0,1792,3328,171968,57600,960,1333440,0
130,1677824,129664,433472,0,3520,17024,333952,267392,492800,460864,1216960,4928,1024,328512,0,1728,3456,170944,57920,960,1199936,0
131,1678016,129856,434752,0,5696,16512,335552,267328,488320,456000,1222016,4544,1152,330496,0,1728,3264,172672,57920,960,1205504,0
132,1677696,130112,432960,0,4864,16576,357568,267840,467776,435520,1242176,4672,1088,352320,0,1600,3520,173248,58304,1088,1225600,0
133,1677824,128768,435200,0,3392,16704,344128,266240,483392,450752,1227072,4672,1088,338880,0,1792,3200,170496,57856,1152,1210368,0
134,1677504,129664,433664,0,3264,16768,344704,267392,482048,449408,1228096,4992,1152,339520,0,1536,3328,169920,58048,1024,1211328,0
135,1677952,130048,434048,0,3328,16512,347136,267264,479616,447168,1230784,4672,1088,342080,0,1920,3392,172416,57728,1088,1214272,0
136,1677952,129088,435136,0,3264,425280,347904,266432,70848,37888,1640064,4736,1024,342848,0,1792,3520,171840,58048,1152,1214784,0
137,2798080,132864,434560,0,3392,16704,1433280,185216,592064,558656,2239424,6784,1152,1428032,0,1984,3520,377984,77312,1152,2222720,0
138,1677696,133632,432768,0,3456,16576,375296,187200,528768,495936,1181760,6912,1152,370240,0,1792,3520,181120,75136,1024,1165184,0
139,1677696,132160,434816,0,3392,16640,365120,187840,537728,505024,1172672,6656,1152,359808,0,1984,3456,183808,75072,1024,1156032,0
