pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0208d5f6,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5fe,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d604,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d606,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d608,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d60a,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d60c,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d610,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d612,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d614,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
