pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x01ff8860,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8868,114169,114171,3,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8870,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8884,114168,114168,114168,0,0,0,0,0,0,0,5851,5851,5851,0,0,0,0,0,0,0
0x01ff8888,114168,114168,114168,0,0,0,0,0,0,0,5851,5851,5851,0,0,0,0,0,0,0
0x02040c74,123,3489,0,3489,0,0,0,0,0,0,2,62,0,62,0,0,0,0,0,0
0x0205ae08,15,536,-60,120,436,40,0,0,0,0,15,536,-60,120,436,40,0,0,0,0
0x0204183c,53,1335,-86,957,456,8,0,0,0,0,12,339,-22,259,98,4,0,0,0,0
0x02057f80,3072,88956,0,88956,0,0,0,0,0,0,158,4582,0,4582,0,0,0,0,0,0
0x020903c8,1008,22157,0,22157,0,0,0,0,0,0,50,1100,0,1100,0,0,0,0,0,0
0x0208911c,599,12031,0,12031,0,0,0,0,0,0,14,278,0,278,0,0,0,0,0,0
0x02027738,480,1762,0,1614,0,148,0,0,0,0,128,483,0,439,0,44,0,0,0,0
0x020b11e4,3,182,-18,73,127,0,0,0,0,0,3,182,-18,73,127,0,0,0,0,0
0x020607fa,59,1245,-150,0,1351,44,0,0,0,0,3,81,-10,0,91,0,0,0,0,0
0x02018740,1226,18209,0,18209,0,0,0,0,0,0,73,1319,0,1319,0,0,0,0,0,0
0x020345f4,1495,2836,-243,653,2311,115,0,0,0,0,134,254,-32,67,219,0,0,0,0,0
0x0200b37e,15,705,-70,0,751,24,0,0,0,0,15,705,-70,0,751,24,0,0,0,0
0x0200b674,15,660,0,570,75,0,0,0,15,0,15,660,0,570,75,0,0,0,15,0
0x0200b69c,15,608,0,608,0,0,0,0,0,0,15,608,0,608,0,0,0,0,0,0
0x0208569c,1,88,0,46,0,42,0,0,0,0,1,88,0,46,0,42,0,0,0,0
0x020856aa,1,88,-3,50,37,0,0,0,4,0,1,88,-3,50,37,0,0,0,4,0
0x0208bfdc,4751,11940,0,11940,0,0,0,0,0,0,856,1587,0,1587,0,0,0,0,0,0
0x020b3d80,30,599,-6,406,166,0,0,0,33,0,30,599,-6,406,166,0,0,0,33,0
0x020b487c,1915,3421,-227,3437,0,211,0,0,0,0,898,1618,-107,1627,0,98,0,0,0,0
0x020bf314,2111,4526,0,2415,0,0,0,0,2111,0,805,1708,0,903,0,0,0,0,805,0
0x020c3abc,15,668,0,668,0,0,0,0,0,0,15,668,0,668,0,0,0,0,0,0
0x020c4578,33,855,0,855,0,0,0,0,0,0,30,732,0,732,0,0,0,0,0,0
0x020cbf76,15,608,15,593,0,0,0,0,0,0,15,608,15,593,0,0,0,0,0,0
0x020cc104,75,660,-92,62,674,16,0,0,0,0,75,660,-92,62,674,16,0,0,0,0
0x0200b696,15,451,-75,0,490,36,0,0,0,0,15,451,-75,0,490,36,0,0,0,0
0x0205ad60,15,675,-72,432,315,0,0,0,0,0,15,675,-72,432,315,0,0,0,0,0
0x0205451c,29,626,0,626,0,0,0,0,0,0,5,90,0,90,0,0,0,0,0,0
0x0208bcc8,21933,26263,-380,4394,22237,12,0,0,0,0,2405,2692,-37,296,2433,0,0,0,0,0
0x020c1794,11172,27874,64,27810,0,0,0,0,0,0,859,2306,3,2303,0,0,0,0,0,0
0x020c6b56,3635,7270,3635,0,0,0,0,0,3635,0,991,1982,991,0,0,0,0,0,991,0
0x02098a3c,3116,59379,3116,56227,0,36,0,0,0,0,160,3040,160,2880,0,0,0,0,0,0
0x0208d2e0,4,176,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020a2a78,920,1350,0,1350,0,0,0,0,0,0,24,32,0,32,0,0,0,0,0,0
0x020800c2,144,641,144,497,0,0,0,0,0,0,54,95,54,41,0,0,0,0,0,0
0x0205fc3e,19,836,-95,0,911,20,0,0,0,0,4,176,-20,0,188,8,0,0,0,0
0x020556ae,68,1430,-170,0,1564,36,0,0,0,0,12,176,-20,0,188,8,0,0,0,0
0x02083f08,200,2205,-345,60,2346,144,0,0,0,0,4,4,-1,1,4,0,0,0,0,0
0x020aa86a,24,239,21,0,210,8,0,0,0,0,5,60,-5,0,65,0,0,0,0,0
0x020a3eae,231,9140,-1155,0,9799,496,0,0,0,0,2,72,-10,0,82,0,0,0,0,0
0x0206226e,1600,92830,20800,72030,0,0,0,0,0,0,80,4640,1040,3600,0,0,0,0,0,0
0x0209d93e,5,440,145,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020899de,14,725,-70,0,744,51,0,0,0,0,12,615,-60,0,632,43,0,0,0,0
0x020346ce,6128,7302,1058,0,6244,0,0,0,0,0,281,399,118,0,281,0,0,0,0,0
0x01fff71c,4675,9350,9350,0,0,0,0,0,0,0,860,1720,1720,0,0,0,0,0,0,0
0x01fff724,4675,9351,9351,0,0,0,0,0,0,0,860,1720,1720,0,0,0,0,0,0,0
0x01fff72c,2337,9348,7011,0,0,0,0,0,2337,0,430,1720,1290,0,0,0,0,0,430,0
0x01fff764,2338,9352,8364,0,0,988,0,0,0,0,430,1720,1632,0,0,88,0,0,0,0
0x01fff794,2338,9352,9258,0,0,94,0,0,0,0,430,1720,1694,0,0,26,0,0,0,0
0x01fff79c,2338,9352,7014,0,0,0,0,0,2338,0,430,1720,1290,0,0,0,0,0,430,0
0x01fffd88,2337,9348,9348,0,0,0,0,0,0,0,430,1720,1720,0,0,0,0,0,0,0
0x02054d06,43,1786,743,1043,0,0,0,0,0,0,15,670,255,415,0,0,0,0,0,0
0x020b9028,1172,3606,-16,1851,0,0,0,0,1771,0,535,1608,-10,836,0,0,0,0,782,0
0x020c1974,180,1945,0,1945,0,0,0,0,0,0,74,830,0,830,0,0,0,0,0,0
0x020a4c5c,41,944,116,788,0,40,0,0,0,0,25,548,87,456,0,5,0,0,0,0
0x020a5222,14,711,-27,0,714,24,0,0,0,0,11,471,-18,0,465,24,0,0,0,0
0x020a91dc,1266,11651,-660,11045,1266,0,0,0,0,0,29,446,-26,443,29,0,0,0,0,0
0x020ac35c,2782,23334,-127,23309,0,152,0,0,0,0,171,1804,-11,1804,0,11,0,0,0,0
0x0206152e,1600,60480,11190,39651,8036,0,0,0,1603,0,80,2863,550,1794,436,0,0,0,83,0
0x0208905a,599,17608,-2995,0,18795,1808,0,0,0,0,14,400,-70,0,426,44,0,0,0,0
0x0209064a,4986,6456,4986,1470,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0
0x020065c8,2000,15281,0,15281,0,0,0,0,0,0,200,1472,0,1472,0,0,0,0,0,0
0x020aab0c,310,6079,-30,5619,486,4,0,0,0,0,31,591,0,560,31,0,0,0,0,0
0x0208e916,1402,5320,-525,0,5605,240,0,0,0,0,84,268,-25,0,285,8,0,0,0,0
0x020a2762,790,6138,790,5348,0,0,0,0,0,0,23,206,23,183,0,0,0,0,0,0
0x0205912c,82,3216,-492,82,3362,264,0,0,0,0,3,120,-18,3,123,12,0,0,0,0
0x0209506c,3626,40917,-79,36998,3978,20,0,0,0,0,152,1782,0,1630,152,0,0,0,0,0
0x0204941c,6,88,-1,51,0,38,0,0,0,0,6,88,-1,51,0,38,0,0,0,0
0x02061022,1643,72322,-8215,0,75081,5456,0,0,0,0,81,3564,-405,0,3725,244,0,0,0,0
0x020a0742,1,88,25,63,0,0,0,0,0,0,1,88,25,63,0,0,0,0,0,0
0x0200c110,10,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01ffe4c8,75797,135067,135067,0,0,0,0,0,0,0,3884,6908,6908,0,0,0,0,0,0,0
0x01ffe7e4,75797,135067,135067,0,0,0,0,0,0,0,3884,6908,6908,0,0,0,0,0,0,0
0x01ffe880,44585,133755,133172,0,0,583,0,0,0,0,2292,6876,6846,0,0,30,0,0,0,0
0x0200a63a,1600,76488,1600,74888,0,0,0,0,0,0,80,3770,80,3690,0,0,0,0,0,0
0x0200a684,1600,139200,0,139200,0,0,0,0,0,0,80,6960,0,6960,0,0,0,0,0,0
0x02030f20,4800,125619,0,125619,0,0,0,0,0,0,240,6366,0,6366,0,0,0,0,0,0
0x020259a0,98,5892,-588,98,4564,1818,0,0,0,0,9,473,-54,9,382,136,0,0,0,0
0x020abe50,22,678,-54,53,647,32,0,0,0,0,3,57,-6,7,56,0,0,0,0,0
0x02007466,1600,76370,1600,74770,0,0,0,0,0,0,80,3584,80,3504,0,0,0,0,0,0
0x02041eb0,4260,19351,0,4596,0,0,0,0,14755,0,257,1162,0,280,0,0,0,0,882,0
0x02084d80,9,757,0,757,0,0,0,0,0,0,1,87,0,87,0,0,0,0,0,0
0x0200807c,110,6712,0,6712,0,0,0,0,0,0,7,409,0,409,0,0,0,0,0,0
0x0200b19c,1600,77620,0,77620,0,0,0,0,0,0,80,3978,0,3978,0,0,0,0,0,0
0x02083fcc,20,1728,-120,60,1008,780,0,0,0,0,4,348,-24,12,200,160,0,0,0,0
0x020144b8,4800,86711,-4798,86709,4800,0,0,0,0,0,240,4319,-240,4319,240,0,0,0,0,0
0x020bfe58,86,4784,2465,2319,0,0,0,0,0,0,19,975,551,424,0,0,0,0,0,0
0x01ffe658,49316,91457,91457,0,0,0,0,0,0,0,2532,4677,4677,0,0,0,0,0,0,0
0x020084dc,1600,74958,27200,36558,0,0,11200,0,0,0,80,3842,1360,1922,0,0,560,0,0,0
0x0205fb58,3582,8487,0,4905,0,0,0,0,3582,0,240,569,0,329,0,0,0,0,240,0
0x02094990,121,3900,-726,127,4363,136,0,0,0,0,2,58,-12,2,68,0,0,0,0,0
0x020a27bc,4,304,87,217,0,0,0,0,0,0,1,87,29,58,0,0,0,0,0,0
0x0206489c,1600,92318,-9600,27628,73666,624,0,0,0,0,80,4660,-480,1400,3692,48,0,0,0,0
0x0200b288,170,4736,0,4566,170,0,0,0,0,0,56,1430,0,1374,56,0,0,0,0,0
0x02037620,1197,5622,-10,4435,1197,0,0,0,0,0,357,1532,-4,1179,357,0,0,0,0,0
0x0203937c,295,6272,-294,6271,295,0,0,0,0,0,87,1935,-87,1935,87,0,0,0,0,0
0x02065c8a,7,175,168,0,7,0,0,0,0,0,4,116,112,0,4,0,0,0,0,0
0x020aee10,1963,9371,0,9371,0,0,0,0,0,0,561,2281,0,2281,0,0,0,0,0,0
0x020c64bc,473,4777,0,4777,0,0,0,0,0,0,122,953,0,953,0,0,0,0,0,0
0x020a0e36,7,407,7,368,0,32,0,0,0,0,3,155,3,152,0,0,0,0,0,0
0x0200db5c,24,1131,31,1100,0,0,0,0,0,0,10,502,0,502,0,0,0,0,0,0
0x02032d5c,9669,92528,0,92528,0,0,0,0,0,0,492,4860,0,4860,0,0,0,0,0,0
0x02032d7c,9669,104429,-5988,100748,9669,0,0,0,0,0,492,5502,-315,5325,492,0,0,0,0,0
0x02086708,79,890,-90,473,491,16,0,0,0,0,5,98,-18,25,91,0,0,0,0,0
