pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x01ffceb8,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffcebc,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffcec0,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffcec4,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffd024,20501,61503,61503,0,0,0,0,0,0,0,1040,3120,3120,0,0,0,0,0,0,0
0x01ffea7c,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffeaa8,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffeaac,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffeab0,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffeab4,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffeab8,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffeabc,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffeac0,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec24,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec28,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec30,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec3c,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec40,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec48,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec50,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec6c,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec70,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec7c,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec88,60683,60683,49826,0,0,10857,0,0,0,0,3100,3100,2519,0,0,581,0,0,0,0
0x01ffec98,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffec9c,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffecac,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffecb0,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffecb4,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffecb8,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x01ffecbc,60683,60683,60683,0,0,0,0,0,0,0,3100,3100,3100,0,0,0,0,0,0,0
0x02008640,1600,62400,-9600,4800,65356,1844,0,0,0,0,80,3120,-480,240,3256,104,0,0,0,0
0x0200b2ce,1600,62400,-8000,0,65512,4888,0,0,0,0,80,3120,-400,0,3340,180,0,0,0,0
0x02025f38,2156,3822,0,3822,0,0,0,0,0,0,176,312,0,312,0,0,0,0,0,0
0x0202f16c,1600,62400,727,57900,0,3773,0,0,0,0,80,3120,46,2808,0,266,0,0,0,0
0x020575c4,1577,60603,-9312,4706,64741,468,0,0,0,0,80,3084,-474,239,3315,4,0,0,0,0
0x020626ae,1600,62400,1600,60800,0,0,0,0,0,0,80,3120,80,3040,0,0,0,0,0,0
0x020982fc,1600,62400,0,62400,0,0,0,0,0,0,80,3120,0,3120,0,0,0,0,0,0
0x02025564,240,836,-81,196,693,28,0,0,0,0,24,106,-13,21,94,4,0,0,0,0
0x02043098,4606,25996,0,25996,0,0,0,0,0,0,170,969,0,969,0,0,0,0,0,0
0x02054644,7,273,-42,21,290,4,0,0,0,0,3,117,-18,9,122,4,0,0,0,0
0x02062c06,1600,17482,1600,15882,0,0,0,0,0,0,80,752,80,672,0,0,0,0,0,0
0x02084454,33,1249,0,1249,0,0,0,0,0,0,6,196,0,196,0,0,0,0,0,0
0x020a8d8a,24,936,-120,0,1036,20,0,0,0,0,11,429,-55,0,476,8,0,0,0,0
0x020036e0,43200,49098,-232,6130,43200,0,0,0,0,0,2160,2472,-9,321,2160,0,0,0,0,0
0x020036e4,43200,49098,0,49098,0,0,0,0,0,0,2160,2472,0,2472,0,0,0,0,0,0
0x020036e8,43200,49098,0,49098,0,0,0,0,0,0,2160,2472,0,2472,0,0,0,0,0,0
0x020036ec,43200,49098,0,49098,0,0,0,0,0,0,2160,2472,0,2472,0,0,0,0,0,0
0x020036f0,43200,49098,0,49098,0,0,0,0,0,0,2160,2472,0,2472,0,0,0,0,0,0
0x020036f4,43200,49098,0,49098,0,0,0,0,0,0,2160,2472,0,2472,0,0,0,0,0,0
0x02062766,1600,43830,-7705,0,48175,3360,0,0,0,0,80,2164,-395,0,2395,164,0,0,0,0
0x02062700,1600,41744,-9600,1600,42560,7184,0,0,0,0,80,2204,-480,80,2232,372,0,0,0,0
0x020423a4,4260,8577,0,8577,0,0,0,0,0,0,296,562,0,562,0,0,0,0,0,0
0x02041c28,9646,20745,0,20745,0,0,0,0,0,0,543,1191,0,1191,0,0,0,0,0,0
0x0200c53c,76,1314,0,1314,0,0,0,0,0,0,4,68,0,68,0,0,0,0,0,0
0x02020c8c,19200,48915,0,19800,0,0,0,0,29115,0,960,2427,0,972,0,0,0,0,1455,0
0x0208875c,5,173,0,173,0,0,0,0,0,0,1,39,0,39,0,0,0,0,0,0
0x020b1e6a,39,1521,-195,0,1656,60,0,0,0,0,24,936,-120,0,1012,44,0,0,0,0
0x0200e152,29,1127,29,1098,0,0,0,0,0,0,12,465,12,453,0,0,0,0,0,0
0x0208ec20,641,1946,0,1946,0,0,0,0,0,0,114,336,0,336,0,0,0,0,0,0
0x020c1e74,86,1698,0,1698,0,0,0,0,0,0,27,189,0,189,0,0,0,0,0,0
0x02008280,73,2847,-438,219,2814,252,0,0,0,0,21,819,-126,63,814,68,0,0,0,0
0x0200359c,43200,53943,0,53943,0,0,0,0,0,0,2160,2682,0,2682,0,0,0,0,0,0
0x020035a0,43200,53943,0,53943,0,0,0,0,0,0,2160,2682,0,2682,0,0,0,0,0,0
0x020035a4,43200,53943,0,53943,0,0,0,0,0,0,2160,2682,0,2682,0,0,0,0,0,0
0x020035a8,43200,53943,0,53943,0,0,0,0,0,0,2160,2682,0,2682,0,0,0,0,0,0
0x020035ac,43200,53943,0,53943,0,0,0,0,0,0,2160,2682,0,2682,0,0,0,0,0,0
0x02040a5c,1600,27752,-1600,27752,0,1600,0,0,0,0,80,1376,-80,1376,0,80,0,0,0,0
0x01ff9ee4,13947,41367,41367,0,0,0,0,0,0,0,714,2094,2094,0,0,0,0,0,0,0
0x020b2320,6,234,-36,18,232,20,0,0,0,0,3,117,-18,9,114,12,0,0,0,0
0x02093f04,32,1242,0,1242,0,0,0,0,0,0,1,39,0,39,0,0,0,0,0,0
0x020928e4,41,1095,-246,73,1228,40,0,0,0,0,2,46,-12,2,52,4,0,0,0,0
0x02092a88,31,1209,-186,93,1258,44,0,0,0,0,2,78,-12,6,80,4,0,0,0,0
0x02018748,1377,8085,0,6708,1377,0,0,0,0,0,101,617,0,516,101,0,0,0,0,0
0x02019854,1,39,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0x0205a470,1957,5761,0,5761,0,0,0,0,0,0,102,300,0,300,0,0,0,0,0,0
0x020aae40,111,4329,0,4329,0,0,0,0,0,0,8,312,0,312,0,0,0,0,0,0
0x020aac0e,3353,23741,20388,0,3353,0,0,0,0,0,168,1164,996,0,168,0,0,0,0,0
0x020aac6e,3353,23837,20484,0,3353,0,0,0,0,0,168,1164,996,0,168,0,0,0,0,0
0x020aac02,3353,22109,18756,0,3353,0,0,0,0,0,168,1128,960,0,168,0,0,0,0,0
0x020a5ac8,3,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020af84e,6,117,-9,0,114,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02030ba0,9627,13554,0,13554,0,0,0,0,0,0,480,699,0,699,0,0,0,0,0,0
0x020bfd88,7,273,-42,21,278,16,0,0,0,0,1,39,-6,3,42,0,0,0,0,0
0x0205700a,86,3316,-425,0,3637,104,0,0,0,0,16,586,-75,0,645,16,0,0,0,0
0x02064880,25,457,-42,187,312,0,0,0,0,0,12,382,-36,160,258,0,0,0,0,0
0x02089ba4,8,312,0,312,0,0,0,0,0,0,6,234,0,234,0,0,0,0,0,0
0x020a7cb4,14,546,0,546,0,0,0,0,0,0,11,429,0,429,0,0,0,0,0,0
0x0208877c,3,117,0,117,0,0,0,0,0,0,1,39,0,39,0,0,0,0,0,0
0x0202e17c,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e180,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e184,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e188,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e18c,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e190,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e194,48000,53094,0,53094,0,0,0,0,0,0,2400,2649,0,2649,0,0,0,0,0,0
0x0202e19c,48000,53046,0,53046,0,0,0,0,0,0,2400,2652,0,2652,0,0,0,0,0,0
0x0202e1a0,48000,53046,0,53046,0,0,0,0,0,0,2400,2652,0,2652,0,0,0,0,0,0
0x0202e1a4,48000,53046,0,53046,0,0,0,0,0,0,2400,2652,0,2652,0,0,0,0,0,0
0x0202e1a8,48000,53046,0,53046,0,0,0,0,0,0,2400,2652,0,2652,0,0,0,0,0,0
0x0202e1b0,48000,53046,0,53046,0,0,0,0,0,0,2400,2652,0,2652,0,0,0,0,0,0
0x0202e1b4,48000,53046,0,53046,0,0,0,0,0,0,2400,2652,0,2652,0,0,0,0,0,0
0x0202e1c0,48000,53022,0,53022,0,0,0,0,0,0,2400,2643,0,2643,0,0,0,0,0,0
0x0202e1c8,48000,53022,0,53022,0,0,0,0,0,0,2400,2643,0,2643,0,0,0,0,0,0
0x0202e1cc,48000,53022,0,53022,0,0,0,0,0,0,2400,2643,0,2643,0,0,0,0,0,0
0x0202e1d0,48000,53022,0,53022,0,0,0,0,0,0,2400,2643,0,2643,0,0,0,0,0,0
0x0202e1d4,48000,53022,0,53022,0,0,0,0,0,0,2400,2643,0,2643,0,0,0,0,0,0
0x020663ac,10,97,0,97,0,0,0,0,0,0,4,39,0,39,0,0,0,0,0,0
0x02087b64,1,39,-6,3,38,4,0,0,0,0,1,39,-6,3,38,4,0,0,0,0
0x02032880,4800,13602,0,13602,0,0,0,0,0,0,240,676,0,676,0,0,0,0,0,0
