pc,all_instructions,all_total_cycles,marg_instructions,marg_total_cycles
0x2062606,640,1280,69,138
0x2062608,640,1280,69,138
0x206260a,640,1280,69,138
0x206260c,640,1310,69,138
0x206260e,640,1280,69,138
0x2062610,640,1280,69,138
0x2062612,640,1280,69,138
0x2062614,640,14886,69,1656
0x2062616,640,4480,69,483
0x2062618,640,17950,69,1932
0x206261a,640,1280,69,138
0x206261c,640,16162,69,1799
0x206261e,640,1280,69,138
0x2062620,640,1280,69,138
0x2062622,640,1280,69,138
0x2062624,640,1280,69,138
0x2062626,640,1280,69,138
0x2062628,640,1280,69,138
0x206262a,640,1280,69,138
0x206262c,640,1280,69,138
0x206262e,640,1280,69,138
0x2062630,640,1280,69,138
0x2062632,640,1280,69,138
0x2062634,640,13356,69,1422
0x2062636,640,4480,69,483
0x2062638,640,17920,69,1932
0x206263a,640,1280,69,138
0x206263c,640,17452,69,1853
0x206263e,640,1280,69,138
0x2062640,640,1280,69,138
0x2062642,640,640,69,69
0x2062644,640,1920,69,207
0x2062646,640,640,69,69
0x2062648,640,1920,69,207
0x206264a,640,640,69,69
0x206264c,640,1920,69,207
0x206264e,640,640,69,69
0x2062650,640,1920,69,207
0x2062652,640,640,69,69
0x2062654,640,1920,69,207
0x2062656,640,640,69,69
0x2062658,640,1920,69,207
0x206265a,640,8616,69,918
0x206265c,640,34672,69,3728
0x206265e,640,640,69,69
0x2062660,640,1920,69,207
0x2062662,640,640,69,69
0x2062664,640,1920,69,207
0x2062666,640,640,69,69
0x2062668,640,1920,69,207
0x206266a,640,640,69,69
0x206266c,640,1920,69,207
0x206266e,640,640,69,69
0x2062670,640,1920,69,207
0x2062672,640,640,69,69
0x2062674,640,1920,69,207
0x2062676,640,640,69,69
0x2062678,640,1920,69,207
0x206267a,640,16640,69,1794
0x20627a8,640,35840,69,3864
0x20627aa,640,7040,69,759
0x20627ac,640,640,69,69
0x20627ae,640,640,69,69
0x20627b0,640,1280,69,138
0x20627b2,640,640,69,69
0x20627b4,640,640,69,69
0x20627b6,640,640,69,69
0x20627b8,640,1280,69,138
0x20627ba,640,640,69,69
0x20627bc,640,24710,69,2615
0x20627be,640,1280,69,138
0x20627c0,640,1280,69,138
0x20627c2,640,640,69,69
0x20627c4,640,40320,69,4347
0x20627c6,640,3840,69,414
0x20627c8,640,640,69,69
0x20627ca,640,1280,69,138
0x20627cc,640,640,69,69
0x20627ce,640,1280,69,138
0x20627d0,640,640,69,69
0x20627d2,640,640,69,69
0x20627d4,640,640,69,69
0x20627d6,640,640,69,69
0x20627d8,640,1280,69,138
0x20627da,640,640,69,69
0x20627dc,640,57498,69,6335
0x20627de,640,640,69,69
0x20627e0,640,1920,69,207
0x20627e2,640,23040,69,2484
0x20627e4,640,3840,69,414
0x20627e6,640,18590,69,2001
0x20627e8,640,640,69,69
0x20627ea,640,640,69,69
0x20627ec,640,640,69,69
0x20627ee,640,640,69,69
0x20627f0,640,640,69,69
0x20627f2,640,640,69,69
0x20627f4,640,640,69,69
0x20627f6,640,640,69,69
0x20627f8,640,640,69,69
0x20627fa,640,640,69,69
0x20627fc,640,15992,69,1581
0x20627fe,640,640,69,69
0x2062800,640,1920,69,207
0x2062802,640,640,69,69
0x2062804,640,1920,69,207
0x2062806,640,640,69,69
0x2062808,640,1920,69,207
0x206280a,640,640,69,69
0x206280c,640,1920,69,207
0x206280e,640,640,69,69
0x2062810,640,1920,69,207
0x2062812,640,640,69,69
0x2062814,640,1920,69,207
0x2062816,640,1280,69,138
0x2062818,640,1280,69,138
0x206281a,640,640,69,69
0x206281c,640,12160,69,1311
0x206281e,640,640,69,69
0x2062820,640,1950,69,207
0x2062822,640,1280,69,138
0x2062824,640,1280,69,138
0x2062826,640,640,69,69
0x2062828,640,1920,69,207
0x206282a,640,640,69,69
0x206282c,640,1920,69,207
0x206282e,640,1280,69,138
0x2062830,640,1280,69,138
0x2062832,640,640,69,69
0x2062834,640,1920,69,207
0x2062836,640,640,69,69
0x2062838,640,1920,69,207
0x206283a,640,1280,69,138
0x206283c,640,56320,69,6072
0x206283e,640,640,69,69
0x2062840,640,8890,69,945
0x2062842,640,1065,69,114
0x2062844,640,1750,69,189
0x2062846,640,1280,69,138
0x2062848,640,1195,69,129
0x206284a,640,640,69,69
0x206284c,640,1835,69,198
0x206284e,640,640,69,69
0x2062850,640,1750,69,189
0x2062852,640,76263,69,8209
0x2062854,640,5148,69,548
0x2062856,640,11682,69,1227
0x2062858,640,660,69,69
0x206285a,640,640,69,69
0x206285c,640,11478,69,1233
0x206285e,640,19840,69,2139
0x2062862,640,9680,69,1051
0x2062864,640,4480,69,483
0x2062866,640,1918,69,207
0x2062868,1,90,0,0
0x206286a,639,639,69,69
0x206286c,639,639,69,69
0x206286e,639,639,69,69
0x2062870,639,639,69,69
0x2062872,639,639,69,69
0x2062874,639,639,69,69
0x2062876,639,639,69,69
0x2062878,639,26661,69,2883
0x206287a,640,640,69,69
0x206287c,640,56320,69,6072
0x206287e,640,655,69,69
0x2062880,640,670,69,69
0x2062882,640,1280,69,138
0x2062884,640,1280,69,138
0x2062888,640,640,69,69
0x206288a,640,1280,69,138
0x206288c,640,640,69,69
0x206288e,640,640,69,69
0x2062890,640,640,69,69
0x2062892,640,640,69,69
0x2062894,640,640,69,69
0x2062896,640,640,69,69
0x2062898,640,640,69,69
0x206289a,640,640,69,69
0x206289c,640,11150,69,1200
0x206289e,640,640,69,69
0x20628a0,640,1920,69,207
0x20628a2,640,640,69,69
0x20628a4,640,1920,69,207
0x20628a6,640,640,69,69
0x20628a8,640,1920,69,207
0x20628aa,640,640,69,69
0x20628ac,640,1920,69,207
0x20628ae,640,640,69,69
0x20628b0,640,1920,69,207
0x20628b2,640,640,69,69
0x20628b4,640,1920,69,207
0x20628b6,640,640,69,69
0x20628b8,640,1920,69,207
0x20628ba,640,640,69,69
0x20628bc,640,10880,69,1173
0x20628be,640,640,69,69
0x20628c0,640,1920,69,207
0x20628c2,640,640,69,69
0x20628c4,640,1920,69,207
0x20628c6,640,640,69,69
0x20628c8,640,1920,69,207
0x20628ca,640,640,69,69
0x20628cc,640,1920,69,207
0x20628ce,640,640,69,69
0x20628d0,640,1920,69,207
0x20628d2,640,640,69,69
0x20628d4,640,1920,69,207
0x20628d6,640,640,69,69
0x20628d8,640,1920,69,207
0x20628da,640,1280,69,138
0x20628dc,640,30720,69,3312
0x20628e0,640,640,69,69
0x20628e2,640,640,69,69
0x20628e4,640,640,69,69
0x20628e6,640,640,69,69
0x20628e8,640,640,69,69
0x20628ea,640,640,69,69
0x20628ec,640,640,69,69
0x20628ee,1280,1280,138,138
0x20628f0,1280,35863,138,3861
0x20628f2,1280,6420,138,691
0x20628f4,1280,1695,138,183
0x20628f6,1280,36404,138,3936
0x2062c62,640,28117,69,3036
0x2062c64,640,4475,69,483
0x2062c66,640,640,69,69
0x2062c68,640,44307,69,4434
0x2062c6a,640,1920,69,207
0x2062d1e,1,52,0,0
0x2062d20,1,6,0,0
0x2062d22,1,100,0,0
0x2062e5c,1280,23040,138,2484
0x2062e5e,1280,38430,138,4170
0x2062ed8,1280,7040,138,759
0x2062ee0,7040,50927,759,5463
0x2062ee2,7040,7040,759,759
0x2062ee4,7040,81828,759,8659
0x2062ee6,7040,7040,759,759
0x2062ee8,7040,7042,759,759
0x2062eea,7040,28160,759,3036
0x2062eec,7040,7053,759,759
0x2062eee,7040,7040,759,759
0x2062ef0,7040,7040,759,759
0x2062ef2,7040,7040,759,759
0x2062ef4,7040,98112,759,10603
0x2062ef6,7040,123830,759,13271
0x2062ef8,7040,7040,759,759
0x2062efa,7040,7040,759,759
0x2062efc,7040,121758,759,13207
0x2062efe,6400,6400,690,690
0x2062f00,6400,54164,690,5950
0x2062f02,6400,13980,690,1520
0x2062f04,6400,11176,690,1220
0x2062f06,6400,47332,690,5172
0x2062f08,6400,11176,690,1220
0x2062f0a,6400,6400,690,690
0x2062f0c,6400,11176,690,1220
0x2062f0e,6400,6400,690,690
0x2062f10,6400,11176,690,1220
0x2062f12,6400,6400,690,690
0x2062f14,6400,11176,690,1220
0x2062f16,6400,77566,690,8345
0x2062f18,40321,41211,4347,4428
0x2062f1a,40320,40320,4347,4347
0x2062f1c,40320,40320,4347,4347
0x2062f1e,40320,40320,4347,4347
0x2062f20,40320,40320,4347,4347
0x2062f22,40320,40320,4347,4347
0x2062f24,40320,40320,4347,4347
0x2062f26,46720,46720,5037,5037
0x2062f28,46720,64646,5037,6970
0x2062f2a,42880,42880,4623,4623
0x2062f2c,42880,44806,4623,4831
0x2062f2e,42880,42880,4623,4623
0x2062f30,42881,44809,4623,4831
0x2062f32,42880,42880,4623,4623
0x2062f34,42880,44806,4623,4831
0x2062f36,42880,42880,4623,4623
0x2062f38,50560,58624,5451,6307
0x2062f3a,50560,105976,5451,11175
0x2062f3c,14080,308142,1518,32929
0x2062f3e,14080,63465,1518,6831
0x2062f40,14080,29510,1518,3256
0x2062f42,8421,8421,906,906
0x2062f44,8421,8889,906,946
0x2062f46,8421,8421,906,906
0x2062f48,8421,8919,906,946
0x2062f4a,8421,52703,906,5591
0x2062f4c,17480,24263,1881,2622
0x2062f4e,17479,17479,1881,1881
0x2062f50,17479,274973,1881,29166
0x2062f52,17479,49709,1881,5321
0x2062f54,17479,199891,1881,21361
0x2062f56,17479,17479,1881,1881
0x2062f58,17479,19403,1881,2097
0x2062f5a,17479,137715,1881,14327
0x2062f5c,17479,156241,1881,16384
0x2062f5e,17479,17479,1881,1881
0x2062f60,17479,22721,1881,2431
0x2062f62,17479,60725,1881,6465
0x2062f64,17479,22721,1881,2431
0x2062f66,17479,324689,1881,35112
0x2062f68,17479,236706,1881,25237
0x2062f6a,17479,376829,1881,40127
0x2062f6c,17479,70062,1881,7538
0x2062f6e,17479,164780,1881,17561
0x2062f80,17479,40623,1881,4344
0x2062f82,17479,17479,1881,1881
0x2062f84,17479,103803,1881,11152
0x2062f86,12359,12359,1329,1329
0x2062f88,12359,59903,1329,5975
0x2062f8a,12359,315297,1329,33617
0x2062f8c,17479,57510,1881,6042
0x2062f8e,17479,23699,1881,2531
0x2062f90,17480,52658,1882,5580
0x2062f92,17479,17479,1881,1881
0x2062f94,17479,22799,1881,2457
0x2062f96,17479,686920,1881,73555
0x2062f98,17479,506245,1881,55859
0x2062f9a,17481,94695,1881,10311
0x2062f9c,17479,757657,1881,82740
0x2062f9e,17479,82443,1881,8857
0x2062fa0,17479,204506,1881,20953
0x2062fa2,17479,766247,1881,82954
0x2062fa4,17479,121840,1881,13122
0x2062fa6,17479,17479,1881,1881
0x2062fa8,17479,792629,1881,85483
0x2062faa,17480,122341,1881,13167
0x2062fac,17479,17479,1881,1881
0x2062fae,17479,225982,1881,24396
0x2062fb0,17479,215257,1881,23989
0x2062fb2,17479,392009,1881,42792
0x2062fb4,17480,56152,1881,6041
0x2062fb6,17479,136280,1881,14698
0x2062fc2,8422,8448,906,906
0x2062fc4,8421,16703,906,1760
0x2062fc6,8421,8421,906,906
0x2062fc8,8421,16703,906,1760
0x2062fca,14080,14080,1518,1518
0x2062fcc,14080,22362,1518,2372
0x2062fce,14080,14080,1518,1518
0x2062fd0,14080,22392,1518,2372
0x2062fd2,14080,14080,1518,1518
0x2062fd4,14080,22362,1518,2372
0x2062fd6,14080,70277,1518,8062
0x2062fd8,7680,12444,828,1300
0x2062fda,7680,7680,828,828
0x2062fdc,7680,62768,828,7006
0x2062fde,7680,183208,828,19732
0x2062fe0,7041,14844,760,1681
0x2062fe2,7040,119078,759,13104
0x2062fe4,7040,55718,759,6338
0x2062fe6,7040,7040,759,759
0x2062fe8,7040,7040,759,759
0x2062fea,7040,7040,759,759
0x2062fec,7040,273584,759,29946
0x2063028,1280,6400,138,690
0x206302a,1280,1280,138,138
0x206302c,1280,2560,138,276
0x206302e,1280,1280,138,138
0x2063030,1280,3840,138,414
0x2063032,1280,1280,138,138
0x2063034,1280,3840,138,414
0x2063036,1280,44440,138,4668
0x2063038,1280,8960,138,966
0x206303a,1280,1280,138,138
0x206303c,1280,44326,138,4556
0x206303e,1280,39900,138,4284
0x2063040,1280,16594,138,1600
0x2063348,640,3200,69,345
0x206334a,640,640,69,69
0x206334c,640,1280,69,138
0x206334e,640,640,69,69
0x2063350,640,1920,69,207
0x2063352,640,640,69,69
0x2063354,640,28072,69,2897
0x2063356,640,32015,69,3414
0x2063358,640,5065,69,552
0x206335a,640,640,69,69
0x206335c,640,21342,69,2303
0x206335e,640,40960,69,4416
0x2063360,640,4480,69,483
0x2063362,640,640,69,69
0x2063364,640,640,69,69
0x2063366,640,16806,69,1771
0x2063368,640,2560,69,276
0x206337c,6,114,0,0
0x206337e,6,6,0,0
0x2063380,6,324,0,0
0x2063382,6,36,0,0
0x2063384,6,460,0,0
0x2063386,6,6,0,0
0x2063388,6,282,0,0
0x206338a,6,36,0,0
0x206338c,6,228,0,0
0x206338e,6,292,0,0
0x2063f48,2972,7667,326,851
0x2063f4a,2972,11888,326,1304
0x2063f4c,2972,23317,326,2601
0x2063f4e,2972,2972,326,326
0x2063f50,2972,2972,326,326
0x2063f52,2972,8916,326,978
0x2063f54,2972,2972,326,326
0x2063f56,2972,47957,326,5174
0x2063f58,283,283,38,38
0x2063f5a,283,283,38,38
0x2063f5c,283,4701,38,622
0x2063f5e,283,283,38,38
0x2063f60,283,8112,38,1086
0x2063f62,283,283,38,38
0x2063f64,283,283,38,38
0x2063f66,283,283,38,38
0x2063f68,283,849,38,114
0x2063f6a,283,9779,38,1318
0x2063f6c,283,1558,38,208
0x2063f6e,283,283,38,38
0x2063f70,283,849,38,114
0x2063f72,283,283,38,38
0x2063f74,283,283,38,38
0x2063f76,283,849,38,114
0x2063f78,283,283,38,38
0x2063f7a,283,283,38,38
0x2063f7c,283,4699,38,624
0x2063f7e,283,8465,38,1122
0x2063f80,283,3614,38,482
0x2063f82,283,1558,38,208
0x2063f84,283,849,38,114
0x2063f86,283,283,38,38
0x2063f88,283,283,38,38
0x2063f8a,283,283,38,38
0x2063f8c,283,849,38,114
0x2063f8e,283,283,38,38
0x2063f90,283,283,38,38
0x2063f92,283,849,38,114
0x2063f94,283,283,38,38
0x2063f96,283,283,38,38
0x2063f98,283,283,38,38
0x2063f9a,283,849,38,114
0x2063f9c,283,4882,38,644
0x2063f9e,283,283,38,38
0x2063fa0,283,8220,38,1086
0x2063fa2,283,283,38,38
0x2063fa4,283,283,38,38
0x2063fa6,283,283,38,38
0x2063fa8,283,849,38,114
0x2063faa,283,283,38,38
0x2063fac,283,283,38,38
0x2063fae,283,849,38,114
0x2063fb0,283,283,38,38
0x2063fb2,283,283,38,38
0x2063fb4,283,283,38,38
0x2063fb6,283,849,38,114
0x2063fb8,283,283,38,38
0x2063fba,283,283,38,38
0x2063fbc,283,4618,38,616
0x2063fbe,283,7989,38,1066
0x2063fc0,283,283,38,38
0x2063fc2,283,283,38,38
0x2063fc4,283,849,38,114
0x2063fc6,283,283,38,38
0x2063fc8,283,283,38,38
0x2063fca,283,283,38,38
0x2063fcc,283,849,38,114
0x2063fce,2972,19415,326,2083
0x2063fd0,2689,61711,288,6567
0x2063fd2,2689,9624,288,1023
0x2063fd4,2689,2693,288,288
0x2063fd6,2689,8075,288,864
0x2063fd8,2689,2689,288,288
0x2063fda,2689,2689,288,288
0x2063fdc,2689,34983,288,3756
0x2063fde,2680,2680,286,286
0x2063fe0,2680,5408,286,574
0x2063fe2,2680,40776,286,4314
0x2063fe4,2680,55722,286,5860
0x2063fe6,2680,9515,286,1006
0x2063fe8,2680,2680,286,286
0x2063fea,2680,8040,286,858
0x2063fec,2680,2680,286,286
0x2063fee,2680,2680,286,286
0x2063ff0,2680,8040,286,858
0x2063ff2,2680,2680,286,286
0x2063ff4,2680,2680,286,286
0x2063ff6,2680,2680,286,286
0x2063ff8,2680,8040,286,858
0x2063ffa,2680,2680,286,286
0x2063ffc,2680,25968,286,2749
0x2063ffe,2680,46428,286,4918
0x2064000,2680,2680,286,286
0x2064002,2680,2680,286,286
0x2064004,2680,2680,286,286
0x2064006,2680,8040,286,858
0x2064008,2680,2680,286,286
0x206400a,2680,2680,286,286
0x206400c,2680,8040,286,858
0x206400e,2680,2680,286,286
0x2064010,2680,2680,286,286
0x2064012,2680,2680,286,286
0x2064014,2680,8040,286,858
0x2064016,2680,2680,286,286
0x2064018,2680,2680,286,286
0x206401a,2680,8040,286,858
0x206401c,2680,25095,286,2649
0x206401e,2680,2680,286,286
0x2064020,2680,5434,286,576
0x2064022,2680,41088,286,4338
0x2064024,2680,2680,286,286
0x2064026,2680,2680,286,286
0x2064028,2680,8040,286,858
0x206402a,2680,2680,286,286
0x206402c,2680,2680,286,286
0x206402e,2680,2680,286,286
0x2064030,2680,8040,286,858
0x2064032,2680,2680,286,286
0x2064034,2680,2680,286,286
0x2064036,2680,2680,286,286
0x2064038,2680,8040,286,858
0x206403a,2680,2680,286,286
0x206403c,2680,25944,286,2746
0x206403e,2680,46514,286,4918
0x2064040,2680,8040,286,858
0x2064042,9,9,2,2
0x2064044,9,27,2,6
0x2064046,9,9,2,2
0x2064048,9,198,2,44
0x206404a,9,9,2,2
0x206404c,9,9,2,2
0x206404e,9,9,2,2
0x2064050,9,27,2,6
0x2064052,9,333,2,74
0x2064054,9,54,2,12
0x2064056,9,9,2,2
0x2064058,9,27,2,6
0x206405a,9,9,2,2
0x206405c,9,162,2,36
0x206405e,9,279,2,62
0x2064060,9,9,2,2
0x2064062,9,9,2,2
0x2064064,9,9,2,2
0x2064066,9,27,2,6
0x2064068,9,9,2,2
0x206406a,9,9,2,2
0x206406c,9,27,2,6
0x206406e,9,9,2,2
0x2064070,9,9,2,2
0x2064072,9,9,2,2
0x2064074,9,27,2,6
0x2064076,9,9,2,2
0x2064078,9,9,2,2
0x206407a,9,27,2,6
0x206407c,9,160,2,36
0x206407e,9,9,2,2
0x2064080,9,27,2,6
0x2064082,9,243,2,54
0x2064084,9,9,2,2
0x2064086,9,9,2,2
0x2064088,9,27,2,6
0x206408a,9,9,2,2
0x206408c,9,9,2,2
0x206408e,9,9,2,2
0x2064090,9,27,2,6
0x2064092,9,9,2,2
0x2064094,9,9,2,2
0x2064096,9,27,2,6
0x2064098,9,9,2,2
0x206409a,9,9,2,2
0x206409c,9,155,2,34
0x206409e,9,279,2,62
0x20640a0,9,9,2,2
0x20640a2,9,9,2,2
0x20640a4,9,9,2,2
0x20640a6,9,27,2,6
0x20640a8,9,9,2,2
0x20640aa,9,9,2,2
0x20640ac,9,27,2,6
0x20640ae,9,9,2,2
0x20640b0,9,9,2,2
0x20640b2,9,9,2,2
0x20640b4,9,27,2,6
0x20640b6,9,27,2,6
0x2064114,3045,17223,337,1918
0x2064116,3045,3045,337,337
0x2064118,3045,4726,337,527
0x206411a,3045,3045,337,337
0x206411c,3045,31405,337,3533
0x206411e,3045,3045,337,337
0x2064120,3045,54657,337,6114
0x2064122,3045,3045,337,337
0x2064124,3045,54480,337,5853
0x2064126,291,291,40,40
0x2064128,291,291,40,40
0x206412a,291,291,40,40
0x206412c,291,873,40,120
0x206412e,291,291,40,40
0x2064130,291,7524,40,1030
0x2064132,70,70,10,10
0x2064134,70,70,10,10
0x2064136,70,70,10,10
0x2064138,70,210,10,30
0x206413a,70,70,10,10
0x206413c,70,5026,10,692
0x206413e,1,1,1,1
0x2064140,1,3,1,3
0x2064142,1,1,1,1
0x2064144,1,26,1,26
0x2064146,1,1,1,1
0x2064148,1,1,1,1
0x206414a,1,34,1,34
0x206414c,1,48,1,48
0x206414e,2754,2754,297,297
0x2064150,2754,5624,297,605
0x2064152,2754,2754,297,297
0x2064154,2754,18307,297,1969
0x2064156,2754,2754,297,297
0x2064158,2754,2754,297,297
0x206415a,2754,2754,297,297
0x206415c,2754,71678,297,7687
0x206415e,2754,2754,297,297
0x2064160,2754,2780,297,301
0x2064162,2741,2741,295,295
0x2064164,2741,2741,295,295
0x2064166,2741,37687,295,4046
0x2064168,3045,21452,337,2436
0x206416a,82,82,11,11
0x206416c,82,1154,11,157
0x206416e,221,221,30,30
0x2064170,221,659,30,90
0x2064172,221,221,30,30
0x2064174,221,2196,30,300
0x2064176,221,221,30,30
0x2064178,221,221,30,30
0x206417a,221,221,30,30
0x206417c,221,3757,30,510
0x206417e,221,6851,30,930
0x2064180,221,221,30,30
0x2064182,221,590,30,112
0x2064184,212,212,28,28
0x2064186,212,212,28,28
0x2064188,212,212,28,28
0x206418a,212,636,28,84
0x206418c,212,212,28,28
0x206418e,212,262,28,53
0x2064190,210,210,27,27
0x2064192,210,210,27,27
0x2064194,210,210,27,27
0x2064196,210,210,27,27
0x2064198,210,210,27,27
0x206419a,219,219,29,29
0x206419c,219,3579,29,461
0x206419e,219,11438,29,1512
0x20641a0,219,219,29,29
0x20641a2,219,7285,29,949
0x20641a4,219,1269,29,164
0x20641a6,219,657,29,87
0x20641a8,219,219,29,29
0x20641aa,221,221,30,30
0x20641ac,221,221,30,30
0x20641ae,221,663,30,90
0x20641b0,221,442,30,60
0x20641b6,9,414,2,88
0x20641b8,11,62,3,16
0x20641ba,11,11,3,3
0x20641bc,11,213,3,35
0x20641be,11,285,3,65
0x20641c0,11,11,3,3
0x20641c2,11,29,3,7
0x20641c4,2,66,1,33
0x20641c6,2,16,1,8
0x20641c8,2,8,1,4
0x20641ca,2,2,1,1
0x20641cc,2,114,1,57
0x2064248,14,70,3,15
0x206424a,14,490,3,105
0x206424c,14,84,3,18
0x206424e,14,14,3,3
0x2064250,14,42,3,9
0x2064252,14,14,3,3
0x2064254,14,31,3,3
0x2064256,13,13,3,3
0x2064258,13,13,3,3
0x206425a,13,13,3,3
0x206425c,13,663,3,147
0x206425e,13,13,3,3
0x2064260,13,39,3,9
0x2064264,14,78,3,12
0x2064266,13,13,3,3
0x2064268,13,13,3,3
0x206426a,13,13,3,3
0x206426c,13,39,3,9
0x206426e,13,13,3,3
0x2064270,13,13,3,3
0x2064272,13,13,3,3
0x2064274,13,13,3,3
0x2064276,13,39,3,9
0x2064278,13,13,3,3
0x206427a,13,26,3,6
0x206427c,13,234,3,54
0x206427e,13,13,3,3
0x2064280,13,39,3,9
0x2064282,13,351,3,81
0x2064284,13,13,3,3
0x2064286,13,13,3,3
0x2064288,13,13,3,3
0x206428a,13,39,3,9
0x206428c,13,13,3,3
0x206428e,13,34,3,24
0x2064290,12,12,2,2
0x2064292,12,12,2,2
0x2064294,12,324,2,54
0x2064296,12,12,2,2
0x2064298,12,12,2,2
0x206429a,12,12,2,2
0x206429c,12,588,2,98
0x206429e,12,24,2,4
0x20642a0,1,4,0,0
0x20642a2,1,46,0,0
0x20642a4,1,4,1,4
0x20642a6,1,22,1,22
0x20642d0,2,56,0,0
0x20642d2,2,62,0,0
0x20642d4,2,2,0,0
0x20642d6,2,4,0,0
0x20642d8,2,10,0,0
0x20642da,2,2,0,0
0x20642dc,2,4,0,0
0x20642de,2,2,0,0
0x20642e0,2,2,0,0
0x20642e2,2,4,0,0
0x20642f0,4210,47797,483,6143
0x20642f2,4211,17938,483,2261
0x20642f4,4210,56480,483,7460
0x20642f6,4210,13615,483,1641
0x20642f8,4210,27385,483,3397
0x20642fa,4210,25900,483,3025
0x20642fc,4210,53529,483,6785
0x20642fe,4210,8420,483,966
0x2064300,4210,5151,483,609
0x2064302,4210,4210,483,483
0x2064304,4210,6092,483,735
0x2064306,4210,31450,483,3969
0x2064308,4210,4210,483,483
0x206430a,4210,4210,483,483
0x206430c,4210,4210,483,483
0x206430e,4210,12630,483,1449
0x2064310,4210,39326,483,4022
0x2064320,20,644,5,122
0x2064322,20,1015,5,148
0x2064324,20,65,5,10
0x2064326,20,191,5,16
0x2064328,20,145,5,30
0x206432a,20,236,5,29
0x206432c,20,40,5,10
0x206432e,20,20,5,5
0x2064330,20,20,5,5
0x2064332,20,80,5,20
0x2064334,20,20,5,5
0x2064336,20,20,5,5
0x2064338,20,20,5,5
0x206433a,20,20,5,5
0x206433c,20,364,5,63
0x206433e,20,504,5,97
0x2064370,3525,27858,391,3102
0x2064372,3524,3524,390,390
0x2064374,3524,10223,390,1137
0x2064376,3524,7693,390,942
0x2064378,3524,10986,390,1308
0x206437a,3524,3524,390,390
0x206437c,3524,41212,390,4599
0x206437e,3524,3524,390,390
0x2064380,3524,7974,390,888
0x2064382,3524,3524,390,390
0x2064384,3524,7974,390,888
0x2064386,3524,3524,390,390
0x2064388,3524,52847,390,5901
0x206438a,3524,3524,390,390
0x206438c,3524,3524,390,390
0x206438e,3524,3524,390,390
0x2064390,3524,3524,390,390
0x2064392,3524,10572,390,1170
0x2064394,3524,3524,390,390
0x2064396,3524,3524,390,390
0x2064398,3524,3524,390,390
0x206439a,3524,10572,390,1170
0x206439c,3524,40549,390,4533
0x206439e,3524,3524,390,390
0x20643a0,3524,7928,390,884
0x20643a2,3524,3524,390,390
0x20643a4,3524,61218,390,6851
0x20643a6,3524,3524,390,390
0x20643a8,3524,3524,390,390
0x20643aa,3524,3524,390,390
0x20643ac,3524,10572,390,1170
0x20643ae,3524,3524,390,390
0x20643b0,3524,7048,390,780
0x20643b2,3524,3524,390,390
0x20643b4,3524,3524,390,390
0x20643b6,3524,3524,390,390
0x20643b8,3524,10572,390,1170
0x20643ba,3524,3524,390,390
0x20643bc,3524,38962,390,4374
0x20643be,3524,3524,390,390
0x20643c0,3524,7982,390,888
0x20643c2,3524,3524,390,390
0x20643c4,3524,7952,390,888
0x20643c6,3524,54852,390,6150
0x20643c8,3524,3524,390,390
0x20643ca,3524,3524,390,390
0x20643cc,3524,3524,390,390
0x20643ce,3524,3524,390,390
0x20643d0,3524,10572,390,1170
0x20643d2,3524,3524,390,390
0x20643d4,3524,3524,390,390
0x20643d6,3524,3524,390,390
0x20643d8,3524,3524,390,390
0x20643da,3524,10572,390,1170
0x20643dc,3524,3524,390,390
0x20643de,3524,3524,390,390
0x20643e0,3524,3524,390,390
0x20643e2,3524,3524,390,390
0x20643e4,3524,10572,390,1170
0x20643e6,3524,3524,390,390
0x20643e8,3524,3524,390,390
0x20643ea,3524,7048,390,780
0x20643ec,3524,7048,390,780
0x20643ee,3524,3524,390,390
0x20643f0,3524,30436,390,3372
0x20643f8,5447,13199,593,1424
0x20643fa,5447,5835,593,673
0x20643fc,5447,63958,593,6932
0x20643fe,5447,5447,593,593
0x2064400,5447,70922,593,7643
0x2064402,5447,5823,593,615
0x2064404,5447,5592,593,603
0x2064406,5447,16341,593,1779
0x2064408,5447,5447,593,593
0x206440a,5447,5447,593,593
