pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0208f796,6003,18009,18009,0,0,0,0,0,0,0,328,984,984,0,0,0,0,0,0,0
0x0208f7a8,6003,18009,172,17837,0,0,0,0,0,0,328,984,4,980,0,0,0,0,0,0
0x0208f7b0,6003,18009,162,17847,0,0,0,0,0,0,328,984,7,977,0,0,0,0,0,0
0x0208f7ba,6004,18012,18012,0,0,0,0,0,0,0,328,984,984,0,0,0,0,0,0,0
0x0208f7ce,6004,18012,18012,0,0,0,0,0,0,0,328,984,984,0,0,0,0,0,0,0
0x0208f804,6002,15448,0,15448,0,0,0,0,0,0,328,832,0,832,0,0,0,0,0,0
0x0208f808,6002,15448,0,15448,0,0,0,0,0,0,328,832,0,832,0,0,0,0,0,0
0x0208f80c,6002,15448,-1328,15451,0,1325,0,0,0,0,328,832,-58,832,0,58,0,0,0,0
0x0208f80e,6002,18006,0,0,18006,0,0,0,0,0,328,984,0,0,984,0,0,0,0,0
0x0208f810,6002,18006,2,18004,0,0,0,0,0,0,328,984,0,984,0,0,0,0,0,0
0x020a2a7c,7,126,0,126,0,0,0,0,0,0,3,54,0,54,0,0,0,0,0,0
0x020a307c,7,126,0,126,0,0,0,0,0,0,3,54,0,54,0,0,0,0,0,0
0x020a30b0,342,3078,0,3078,0,0,0,0,0,0,33,297,0,297,0,0,0,0,0,0
0x020a317c,7,126,0,126,0,0,0,0,0,0,3,54,0,54,0,0,0,0,0,0
0x020a335c,7,123,0,123,0,0,0,0,0,0,3,53,0,53,0,0,0,0,0,0
0x020a3c50,342,3078,0,3078,0,0,0,0,0,0,33,297,0,297,0,0,0,0,0,0
0x020a41bc,171,3078,0,3078,0,0,0,0,0,0,15,270,0,270,0,0,0,0,0,0
0x020a58dc,4,72,0,72,0,0,0,0,0,0,2,36,0,36,0,0,0,0,0,0
0x020a58fc,4,38,-3,38,0,3,0,0,0,0,2,19,-1,19,0,1,0,0,0,0
0x020a7bea,18,308,290,18,0,0,0,0,0,0,5,90,85,5,0,0,0,0,0,0
0x020a9e1c,1558,27263,0,27263,0,0,0,0,0,0,80,1397,0,1397,0,0,0,0,0,0
0x020b0e1c,7,126,0,126,0,0,0,0,0,0,3,54,0,54,0,0,0,0,0,0
0x020b103c,41,704,0,704,0,0,0,0,0,0,7,109,0,109,0,0,0,0,0,0
0x0200795c,1600,27256,0,27256,0,0,0,0,0,0,80,1367,0,1367,0,0,0,0,0,0
0x0209eda0,3200,23060,0,23060,0,0,0,0,0,0,160,1150,0,1150,0,0,0,0,0,0
0x020b387e,5909,12248,5909,0,0,0,0,0,6339,0,315,715,315,0,0,0,0,0,400,0
0x020328d4,19200,26268,0,26268,0,0,0,0,0,0,960,1318,0,1318,0,0,0,0,0,0
0x020328d8,19200,26268,0,26268,0,0,0,0,0,0,960,1318,0,1318,0,0,0,0,0,0
0x0205d44a,60,114,60,0,0,54,0,0,0,0,7,7,7,0,0,0,0,0,0,0
0x020254c8,60,396,-19,304,111,0,0,0,0,0,7,42,0,35,7,0,0,0,0,0
0x0208f680,6003,15703,0,15703,0,0,0,0,0,0,328,852,0,852,0,0,0,0,0,0
0x0205df00,25600,26427,0,26427,0,0,0,0,0,0,1280,1318,0,1318,0,0,0,0,0,0
0x020b42ea,5909,15398,5909,0,0,0,0,0,9489,0,315,750,315,0,0,0,0,0,435,0
0x02007abc,1335,22824,0,22824,0,0,0,0,0,0,72,1232,0,1232,0,0,0,0,0,0
0x0205d44c,60,450,0,450,0,0,0,0,0,0,7,36,0,36,0,0,0,0,0,0
0x02061c9c,1600,8637,0,8637,0,0,0,0,0,0,80,487,0,487,0,0,0,0,0,0
0x020975bc,1600,27337,0,27337,0,0,0,0,0,0,80,1370,0,1370,0,0,0,0,0,0
0x0209661c,6,108,0,108,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x02041146,4225,4225,4225,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0
0x0204114a,4221,4221,4221,0,0,0,0,0,0,0,254,254,254,0,0,0,0,0,0,0
0x020422c6,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422ca,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422cc,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x020422d0,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x020422d2,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422d4,4260,4260,-80,4297,0,43,0,0,0,0,257,257,-7,262,0,2,0,0,0,0
0x020422d6,4260,4294,4260,0,0,34,0,0,0,0,257,258,257,0,0,1,0,0,0,0
0x020422d8,4260,4291,-181,4323,0,149,0,0,0,0,257,258,-10,260,0,8,0,0,0,0
0x020422da,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422de,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422e2,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422e6,4260,4260,4102,0,0,158,0,0,0,0,257,257,249,0,0,8,0,0,0,0
0x020422e8,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x020422ea,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x020422f0,4260,4260,-30,30,4260,0,0,0,0,0,257,257,-1,1,257,0,0,0,0,0
0x020422f4,4260,4260,-30,30,4260,0,0,0,0,0,257,257,-1,1,257,0,0,0,0,0
0x020422f6,4260,4260,4102,0,0,158,0,0,0,0,257,257,246,0,0,11,0,0,0,0
0x020422f8,4260,4260,-46,46,4260,0,0,0,0,0,257,257,-3,3,257,0,0,0,0,0
0x020422fa,4260,4260,4226,0,0,34,0,0,0,0,257,257,256,0,0,1,0,0,0,0
