region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
374,996718,3361204,3.372,0,804413,737702,888938,621177,108619,80238,17806,0,102317,804407,0,0
1546,704621,3361194,4.770,0,926781,470842,811456,628476,116220,74916,16470,0,97847,1144967,0,0
721,905953,3361188,3.710,0,519007,683721,825261,593360,104905,82016,16470,0,94667,960788,0,0
1154,1054658,3361186,3.187,0,690593,613904,1096062,645634,117144,77330,16470,0,104055,690587,0,0
1438,728578,3361184,4.613,0,1069843,474973,854621,606831,116492,76168,17642,0,96639,1117818,0,0
496,711926,3361180,4.721,0,1028941,455354,819508,642784,131657,76019,16470,0,98043,1121345,0,0
996,1154308,3361178,2.912,0,205019,657920,1249648,777886,157196,79045,19602,0,122376,297505,0,0
704,717271,3361154,4.686,0,804641,463162,803832,600850,113392,76716,16470,0,95390,1191342,0,0
605,837973,3361146,4.011,0,76965,510221,981681,822557,151785,76435,16470,0,118243,683754,0,0
770,946697,3361144,3.550,0,1035971,718265,752408,566239,98296,78401,16470,0,95100,1035965,0,0
1153,688008,3361134,4.885,0,1037937,438707,810177,628769,115237,75168,16470,0,97784,1178822,0,0
407,908622,3361124,3.699,0,1001821,694177,798874,575507,100816,80275,17782,0,91878,1001815,0,0
1489,702822,3361120,4.782,0,1116773,443884,811037,595302,116132,75941,17774,0,92869,1208181,0,0
905,665079,3361114,5.054,0,879233,455736,739753,620084,111011,74089,16470,0,89834,1254137,0,0
1169,1014615,3361106,3.313,0,820655,576523,1039388,618542,114821,76298,16470,0,98415,820649,0,0
529,708911,3361104,4.741,0,1106119,452093,835219,638535,132723,77562,16470,0,100272,1108230,0,0
162,888235,3361088,3.784,0,799247,488454,1035678,688939,129216,77608,19644,0,119950,801599,0,0
1556,745888,3361070,4.506,0,608931,486601,836712,621143,111365,76196,16470,0,100595,1111988,0,0
1102,836999,3361064,4.016,0,636975,580086,860444,673468,134772,79480,16470,0,96966,919378,0,0
539,833494,3361052,4.032,0,639585,527864,939174,683710,133407,76985,16470,0,108069,875373,0,0
405,919954,3361044,3.653,0,971193,698315,810086,583620,105992,80826,17814,0,93204,971187,0,0
82,750529,3361038,4.478,0,1010153,474823,830166,639726,118034,74325,16470,0,102667,1104827,0,0
100,1197806,3361036,2.806,0,370677,707654,1213036,726673,128445,77275,16470,0,120812,370671,0,0
169,1151933,3361034,2.918,0,450255,691646,1167958,708418,136298,79540,16470,0,110455,450249,0,0
1219,762880,3361020,4.406,0,871407,479952,901157,680021,129094,76861,16470,0,110961,966504,0,0
1295,623101,3361010,5.394,0,952585,431611,704680,610475,110099,74189,16470,0,85691,1327795,0,0
1144,716773,3361008,4.689,0,1018065,442517,856075,622916,130225,81811,16470,0,100447,1110547,0,0
1440,824369,3361008,4.077,0,642115,498593,967032,710217,141582,81456,17634,0,112460,832034,0,0
1287,697308,3360996,4.820,0,819679,462328,791962,654480,117878,73984,16470,0,97830,1146064,0,0
1527,768630,3360976,4.373,0,1072769,517761,842656,625370,107332,74177,16762,0,104155,1072763,0,0
667,806587,3360970,4.167,0,1017695,512787,857895,649844,116712,74570,16470,0,115003,1017689,0,0
699,763341,3360916,4.403,0,1049919,477401,870643,636406,119705,82458,16470,0,107920,1049913,0,0
719,900606,3360908,3.732,0,978737,677668,817905,591008,102814,81774,16470,0,94538,978731,0,0
971,1126194,3360906,2.984,0,168317,519345,1261783,782570,148473,76294,19602,0,154456,398383,0,0
166,771938,3360900,4.354,0,1026929,521865,848280,643738,124164,76499,16470,0,102961,1026923,0,0
708,776328,3360898,4.329,0,832881,512712,877145,674119,124075,77279,16470,0,105472,973626,0,0
1417,797548,3360894,4.214,0,993803,491701,918682,639724,112868,75945,17470,0,108468,996036,0,0
22,719852,3360854,4.669,0,1090497,488894,812520,582932,105550,76247,16470,0,93040,1185201,0,0
769,948972,3360844,3.542,0,1033521,721251,754549,566498,94827,78414,16470,0,95320,1033515,0,0
1269,708265,3360836,4.745,0,907841,501026,787152,616681,113909,75752,16502,0,89216,1160598,0,0
733,1093080,3360810,3.075,0,577913,647837,1146816,670313,116625,77365,16470,0,107477,577907,0,0
1384,1093102,3360806,3.075,0,590365,654185,1139477,658299,118654,77354,16782,0,105696,590359,0,0
623,780928,3360794,4.304,0,991369,477857,839166,647569,114240,74096,16470,0,108929,1082467,0,0
791,1115667,3360754,3.012,0,634587,649381,1106941,653329,113393,76250,16470,0,110409,634581,0,0
