region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
353,1111905,3361074,3.023,0,395025,660666,1151671,717710,132705,74467,17782,0,117278,488795,0,0
295,746784,3361058,4.501,0,1060651,479659,818323,603324,114037,74675,16802,0,97991,1156247,0,0
1103,1137440,3361050,2.955,0,47874,604064,1236744,818615,148613,77996,16470,0,148485,310063,0,0
1140,719197,3361050,4.673,0,1082461,463366,868081,622330,121883,81948,16470,0,102905,1084067,0,0
213,1107878,3361034,3.034,0,615979,661945,1119472,645766,118864,77649,16470,0,104895,615973,0,0
1202,1144592,3361034,2.936,0,290625,509685,1257595,816581,137345,74429,16470,0,164896,384033,0,0
82,750523,3361032,4.478,0,518597,475534,832260,633529,118765,74325,16470,0,102523,1107626,0,0
1268,755322,3361030,4.450,0,1085157,508774,838446,621984,114284,74790,16484,0,101117,1085151,0,0
151,919143,3361022,3.657,0,1008681,574995,925757,569263,102274,74946,16470,0,88642,1008675,0,0
1243,1117296,3361008,3.008,0,319453,668132,1148304,662263,114695,78137,16470,0,105609,567398,0,0
521,880793,3361000,3.816,0,261615,609030,962751,761253,140857,79309,16470,0,109069,682261,0,0
1219,762927,3360976,4.405,0,871961,480298,901424,680682,128084,76876,16470,0,110867,966275,0,0
431,810421,3360964,4.147,0,851679,482152,963623,710863,140184,75882,16802,0,117471,853987,0,0
313,1215432,3360952,2.765,0,344247,727961,1237635,713787,123138,77749,17082,0,119359,344241,0,0
59,1021641,3360946,3.290,0,791713,587155,1058706,617942,113258,76288,16470,0,99420,791707,0,0
315,749732,3360946,4.483,0,656229,483221,841972,610852,114780,75060,17086,0,99751,1118224,0,0
168,855199,3360942,3.930,0,846023,546557,941522,690407,127145,76755,16470,0,113767,848319,0,0
510,1079492,3360938,3.113,0,693665,629664,1082994,640282,117141,78175,16470,0,102553,693659,0,0
769,919804,3360936,3.654,0,1025969,570211,904845,575685,98268,73303,16470,0,96191,1025963,0,0
356,836898,3360932,4.016,0,906449,510961,919686,623191,119195,74374,17726,0,96586,999213,0,0
1499,1131604,3360918,2.970,0,528717,667659,1168773,669985,121242,79191,17866,0,107491,528711,0,0
699,763390,3360890,4.403,0,841357,475993,871759,639694,123560,82475,16470,0,108083,1042856,0,0
539,827566,3360882,4.061,0,643307,505584,956909,689546,130409,76492,16470,0,108726,876746,0,0
150,1209289,3360872,2.779,0,426721,699166,1177546,655328,111615,75315,16470,0,103992,521440,0,0
625,798368,3360844,4.210,0,1004119,505328,862293,663222,119158,73826,16470,0,116434,1004113,0,0
1258,746117,3360834,4.504,0,865001,490672,895506,650779,121657,76052,16470,0,103740,1005958,0,0
153,929328,3360832,3.616,0,970365,588160,935959,585242,99145,74763,16470,0,90734,970359,0,0
1368,626911,3360792,5.361,0,760669,396766,773173,598544,128813,75950,19602,0,89650,1278294,0,0
407,882875,3360782,3.807,0,986211,538380,956821,587774,106306,74652,17782,0,92862,986205,0,0
154,894162,3360766,3.759,0,1011535,552845,942025,575605,97171,74950,16470,0,90171,1011529,0,0
939,942384,3360754,3.566,0,965131,543058,1011364,559937,113974,61267,19602,0,86427,965125,0,0
1279,752413,3360748,4.467,0,1103637,494532,840449,625018,104422,73943,16470,0,102283,1103631,0,0
1295,623038,3360746,5.394,0,958165,432981,703685,604576,110509,74149,16470,0,85625,1332751,0,0
621,728092,3360734,4.616,0,1074021,456006,792755,602397,112424,74359,16470,0,99878,1206445,0,0
343,752829,3360732,4.464,0,1109461,489182,841781,619599,107007,73815,17642,0,102251,1109455,0,0
835,690678,3360732,4.866,0,1044181,462109,797267,610883,119876,74078,16470,0,95258,1184791,0,0
359,876901,3360718,3.832,0,902269,550309,951895,645589,111221,74578,17782,0,104805,904539,0,0
354,1054909,3360714,3.186,0,610561,646793,1066704,634185,112721,74648,17782,0,103138,704743,0,0
11,762560,3360686,4.407,0,935147,519079,829479,628699,118130,76875,16470,0,95696,1076258,0,0
1153,687977,3360684,4.885,0,1049787,439284,807499,622524,112741,75151,16470,0,97542,1189473,0,0
971,1126165,3360670,2.984,0,167465,519708,1264544,776665,149846,76263,19602,0,154452,399590,0,0
721,962220,3360668,3.493,0,706563,696709,893126,650249,122211,82137,16470,0,101837,797929,0,0
1527,824193,3360630,4.077,0,809465,533224,917069,682532,123775,74603,16762,0,110994,901671,0,0
708,776297,3360624,4.329,0,819111,512141,883883,677508,127388,77268,16470,0,105851,960115,0,0
360,821128,3360602,4.093,0,1066733,527703,886241,588054,102157,74697,17730,0,95029,1068991,0,0
1145,790599,3360588,4.251,0,909123,493310,924343,683701,135364,81527,16470,0,116756,909117,0,0
405,892727,3360568,3.764,0,975663,544010,963573,584569,106146,75193,17766,0,93654,975657,0,0
149,960787,3360520,3.498,0,910783,622652,952190,588757,100552,75788,16470,0,93334,910777,0,0
29,1140538,3360494,2.946,0,500129,685189,1174191,678489,119641,78445,16470,0,107946,500123,0,0
1373,736199,3360480,4.565,0,1049559,446950,876063,666347,118010,73628,16630,0,113299,1049553,0,0
1142,717247,3360472,4.685,0,1033563,441040,847819,619419,127686,81780,16470,0,100155,1126103,0,0
181,771649,3360460,4.355,0,1001331,480576,896420,663955,112672,74575,16470,0,114467,1001325,0,0
529,708941,3360440,4.740,0,703729,452669,840997,636787,131329,77560,16470,0,100195,1104433,0,0
1029,1055307,3360434,3.184,0,480035,531506,1154091,768333,144312,73350,16502,0,146898,525442,0,0
1244,706177,3360384,4.759,0,1109747,455421,810516,593040,114916,75277,16470,0,92547,1202197,0,0
1299,792797,3360368,4.239,0,216107,481611,991770,764152,151427,67707,16470,0,109735,777454,0,0
133,798343,3360334,4.209,0,909623,476086,895680,665589,124307,75120,16470,0,103927,1003155,0,0
147,733886,3360294,4.579,0,935953,525738,793030,619479,113797,76905,16470,0,88874,1126001,0,0
410,786713,3360266,4.271,0,882841,501706,937232,697527,133885,76948,17698,0,110368,884902,0,0
269,742323,3360234,4.527,0,1012717,460449,853664,625305,119709,74878,16470,0,100362,1109397,0,0
794,902745,3360120,3.722,0,708519,504592,996678,644522,120448,74988,16470,0,101855,900567,0,0
1486,711765,3360046,4.721,0,1095215,451010,817934,599066,118248,75812,17674,0,93811,1186491,0,0
719,900661,3359952,3.731,0,926849,678491,819935,596488,104631,81803,16470,0,95082,967052,0,0
459,774873,3359832,4.336,0,1049977,504639,852408,608894,130978,87010,16470,0,109462,1049971,0,0
973,699699,3355874,4.796,0,831893,415010,844561,638217,138131,76050,19602,0,99927,1124376,0,0
972,585272,2246912,3.839,0,336633,375971,708475,533138,113242,75859,19602,0,83998,336627,0,0
1321,671460,2242436,3.340,0,165203,419234,817332,546954,106775,60055,19666,0,91896,180524,0,0
98,601415,2242392,3.729,0,371087,402952,684261,516614,94831,73988,16470,0,82195,371081,0,0
1364,612029,2242352,3.664,0,130555,402329,733865,572413,131494,75745,19602,0,85097,221807,0,0
1318,561129,2242346,3.996,0,539659,365730,657799,453789,75799,58524,16470,0,74582,539653,0,0
868,639700,2242308,3.505,0,118605,422388,753321,568030,109224,74248,16502,0,88680,209915,0,0
178,632717,2242230,3.544,0,281613,407629,739805,534382,98410,75164,16470,0,88763,281607,0,0
530,663459,2242124,3.379,0,180241,441526,748788,574845,112660,77417,16470,0,90183,180235,0,0
173,549955,2242074,4.077,0,518569,354704,623819,485191,92434,73657,16470,0,77236,518563,0,0
1375,611848,2242046,3.664,0,312387,412857,718389,526595,96228,74310,16706,0,84580,312381,0,0
38,693848,2242006,3.231,0,133821,440080,782576,592727,103362,73872,16470,0,99104,133815,0,0
758,572807,2241972,3.914,0,413383,376038,667653,514704,96993,73741,16470,0,82996,413377,0,0
580,564618,2241948,3.971,0,442957,381919,655578,497421,93705,74356,16470,0,79548,442951,0,0
1378,691077,2241930,3.244,0,112917,454719,819531,564613,101999,75448,16782,0,95927,112911,0,0
688,644730,2241928,3.477,0,274015,411107,748964,531315,95162,76019,16470,0,88882,274009,0,0
624,676402,2241898,3.314,0,258527,442597,718644,544671,93230,73798,16502,0,93935,258521,0,0
818,580017,2241878,3.865,0,391761,378622,679821,521349,95569,73860,16470,0,84432,391755,0,0
478,674921,2241870,3.322,0,172329,438096,789902,558291,98631,75286,16470,0,92871,172323,0,0
208,656890,2241864,3.413,0,242183,434773,751195,534706,98726,75242,16470,0,88575,242177,0,0
215,642223,2241846,3.491,0,309713,439060,701917,519001,96619,74621,16470,0,84451,309707,0,0
1113,561724,2241826,3.991,0,502465,367506,620735,489909,92716,74469,16470,0,77562,502459,0,0
1189,612951,2241824,3.657,0,326179,380018,694385,553354,108398,72619,16470,0,90407,326173,0,0
