frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
547,1117632,274688,175488,4480,2624,1024,468480,108032,82816,63104,1054528,6528,1088,462976,29952,1280,2368,259264,79104,576,1053504,0
548,1118336,275328,174720,4480,2624,960,383872,94144,182208,162048,956288,6400,1024,378304,29760,1664,2304,174848,79168,704,955328,0
549,1117568,275648,182720,4480,2624,1088,420672,94656,135680,115712,1001856,6592,1088,414848,31360,1472,2240,184576,78592,576,1000768,0
550,1117440,275584,182784,4544,2752,1088,520576,107712,22400,2880,1114560,6400,1088,514944,73920,1344,2304,285440,94208,640,1113472,0
551,1118400,274368,181760,4480,2816,1088,394112,113600,146176,126208,992192,6528,1088,388352,65408,1408,2048,152768,96192,768,991104,0
552,1117632,275328,177920,4416,2880,1088,398720,118592,138688,119040,998592,6080,1024,392960,69696,1280,2112,161408,93120,768,997504,0
553,1678272,275392,182848,4416,131648,1088,630272,122496,330112,309760,1368512,6144,1024,624512,78016,1280,2304,374720,110272,768,1367424,0
554,1117504,275072,183296,4480,4992,1088,426432,122112,100032,80448,1037056,6144,960,421056,80960,1216,2304,182848,99648,512,1035968,0
555,1117568,274880,183808,4416,3968,1024,414016,123200,112256,92544,1025024,6720,1088,408320,75264,1472,2112,173952,99712,704,1024000,0
556,1118016,277376,174784,4544,4928,1088,409792,129280,116224,96384,1021632,6272,1152,404224,73280,1280,2304,169472,106816,640,1020544,0
557,1678272,272768,176384,4480,3904,478400,400640,129984,211712,191360,1486912,6272,1024,395136,72704,1216,2112,170880,97216,576,1008512,0
558,1117248,275456,175296,4416,2688,1088,397312,127744,133248,113920,1003328,6144,1024,391744,73408,1280,2176,166016,97664,576,1002240,0
559,1117952,275520,174976,4480,2560,1088,390144,129152,140032,120192,997760,6208,1024,384512,72512,1216,2176,160384,96320,576,996672,0
560,1118144,275648,173952,4352,3776,1088,393664,129024,136640,116544,1001600,6016,960,388224,73280,1216,2112,158336,103744,704,1000512,0
561,1117824,275584,176896,4352,4928,1088,388736,120320,145920,125888,991936,6592,960,383296,72768,1536,2176,162880,94016,640,990848,0
562,1117376,274560,173952,4416,3776,1088,375616,110848,173120,153344,964032,5056,1088,370176,74880,1408,2176,162944,97984,704,962944,0
563,1117696,273408,175040,4416,4672,1024,344320,113088,201728,181568,936128,4480,1088,338816,64640,1280,2112,156608,94016,576,935104,0
564,1117888,275712,174912,4480,4800,960,343744,103744,209536,190208,927680,4096,1088,337984,64000,1088,2176,155904,94400,640,926720,0
565,1117632,274240,176000,4480,3200,1088,344064,83456,231104,211776,905856,4096,1024,338560,64064,1216,2048,156416,95040,640,904768,0
566,1117632,274880,173760,4544,1408,1088,339584,85504,236864,217344,900288,4224,960,334144,65088,1280,2176,157440,93440,704,899200,0
567,1118400,274496,175040,4480,1472,1152,338176,84800,238784,219008,899392,4224,1088,332544,64640,1216,2240,155520,93568,832,898240,0
568,1118016,274624,174848,4480,2048,1088,465024,97984,97920,77888,1040128,4480,1024,459456,68416,1408,1984,163776,211840,640,1039040,0
569,1117632,277568,172672,4352,4672,1088,335616,98176,223488,203584,914048,4480,1024,329920,70400,1344,2176,167424,76608,576,912960,0
