frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
117,1678400,115840,384000,0,3200,16768,336128,265152,557312,523456,1154944,4416,1472,330816,0,1728,3264,175040,57792,960,1138176,0
118,1677312,115968,386240,0,121152,16640,333952,263040,440320,407232,1270080,4736,1408,328576,0,1728,2944,174592,56832,1024,1253440,0
119,1677888,115264,385408,0,5440,17024,333504,266304,554944,522560,1155328,4544,1472,328064,0,1792,3200,171840,57664,1024,1138304,0
120,1677696,116544,382016,0,4480,16960,332672,264128,560896,528064,1149632,4608,1408,327424,0,1792,3136,171584,57280,896,1132672,0
121,1677888,115520,384704,0,3136,16448,346688,264128,547264,513664,1164224,4736,1408,341376,0,1600,3200,186048,57536,960,1147776,0
122,1677760,116864,394752,0,3136,16832,579584,262784,303808,269888,1407872,4416,1344,574272,0,1664,3264,359104,58176,1152,1391040,0
123,1677824,117632,390400,0,3200,412864,345728,260928,147072,114752,1563072,4672,1344,340608,0,1536,3328,173888,56768,896,1150208,0
124,6159488,4581312,392448,0,3200,16896,342592,262976,560064,527488,5632000,4544,1408,337280,0,1856,3136,170368,56896,1024,5615104,0
125,1677568,131712,390848,0,3264,16576,344064,262080,529024,496128,1181440,4608,1472,338816,0,1856,3008,171456,56000,832,1164864,0
126,1677888,130112,390400,0,3264,16384,347520,261632,528576,495552,1182336,4608,1344,342080,0,1728,3200,173376,57408,1088,1165952,0
127,1677952,129792,389568,0,3264,16832,348544,267840,522112,488832,1189120,4544,1408,343296,0,1856,3328,174336,57856,1216,1172288,0
128,1677696,130944,388416,0,3328,16896,339264,262848,536000,503232,1174464,4544,1344,333824,0,1920,3136,170240,57920,960,1157568,0
129,1677888,129088,384064,0,3264,16576,333120,262208,549568,517376,1160512,4416,1408,327808,0,1920,3136,173568,56960,1088,1143936,0
130,1677760,130880,384896,0,121472,16448,338944,264896,420224,387904,1289856,4544,1408,333440,0,1664,3200,178176,57472,896,1273408,0
131,1678016,129216,382976,0,5248,424896,335232,263808,136640,103872,1574144,4480,1472,329728,0,1920,3072,175360,56256,1152,1149248,0
132,1677760,128448,387648,0,4480,16448,358336,262656,519744,487616,1190144,4608,1472,353024,0,1600,3136,174848,58176,896,1173696,0
133,1677696,129856,390080,0,3008,16384,343552,269696,525120,491968,1185728,4416,1472,338240,0,1792,3200,171520,56704,1024,1169344,0
134,1677824,129984,392000,0,3136,16448,344960,261248,530048,497728,1180096,4608,1344,339776,0,1920,3072,172992,57088,960,1163648,0
135,1678016,129216,392000,0,3136,16960,348800,262016,525888,493824,1184192,4416,1280,343680,0,1728,3136,174272,57408,960,1167232,0
136,1677824,129728,392768,0,3200,16448,347008,261696,526976,494400,1183424,4736,1472,341632,0,1792,3200,173888,56320,896,1166976,0
137,2797952,133184,389120,0,3328,17024,1582016,185472,487808,455488,2342464,6720,1472,1576832,0,2048,3136,537152,76096,1024,2325440,0
138,1677568,133184,391872,0,3200,16448,373312,184896,574656,541440,1136128,6208,1408,367872,0,1984,3136,182592,73280,1152,1119680,0
139,1678272,133504,385024,0,3200,16768,366080,184128,589568,555904,1122368,6528,1472,360704,0,1792,3136,187328,72640,1088,1105600,0
140,1117568,133760,381248,0,3200,17024,360448,183104,38784,6400,1111168,6336,1408,355072,0,1920,3200,183488,72832,1088,1094144,0
141,1677824,133184,382336,0,3328,427072,359552,185536,186816,154752,1523072,6400,1408,354304,0,1728,3136,182080,73216,1152,1096000,0
142,1117632,132992,384000,0,3264,16896,362880,184256,33344,1152,1116480,6272,1344,357504,0,1920,3264,186688,72768,1088,1099584,0
143,1117632,132800,385600,0,3392,17024,360256,184128,34432,2240,1115392,6720,1408,354880,0,1792,2944,184064,72832,896,1098368,0
144,1117696,132480,383296,0,3200,16576,360256,184896,36992,5312,1112384,6272,1408,354688,0,1792,3136,183616,73408,1088,1095808,0
145,1677824,133568,382848,0,3328,16896,360640,194432,586112,553024,1124800,6656,1344,355328,0,1664,3200,182208,73472,1088,1107904,0
146,1677888,133632,382464,0,123328,16896,361728,184704,475136,441984,1235904,6720,1408,356288,0,1664,3200,186048,71936,1152,1219008,0
147,1677696,132672,383232,0,3200,16576,364544,186240,591232,558720,1118976,6720,1408,359360,0,1920,3072,188736,72832,1024,1102400,0
148,1117568,133568,382592,0,3200,16896,362368,184512,34432,2368,1115200,6528,1408,357056,0,1920,3264,185216,72576,1152,1098304,0
149,1117632,133056,383488,0,3200,16960,361536,185152,34240,2496,1115136,6656,1408,356288,0,1792,3264,186048,72384,1024,1098176,0
150,2238080,701312,385856,0,3328,16832,520000,183936,426816,394048,1844032,6464,1408,514688,0,1728,3008,344640,72576,1152,1827200,0
151,1677632,151552,389888,0,5440,16896,360448,185472,567936,535552,1142080,6272,1344,355072,0,2048,2944,185024,71936,960,1125184,0
152,1677696,152320,381376,0,3456,16832,523200,183744,416768,384192,1293504,6208,1408,517824,0,1664,3200,330560,73600,1024,1276672,0
