region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
909,607970,2241610,3.687,0,326859,403993,702884,539211,93406,73250,16470,0,85543,326853,0,0
876,680964,2241602,3.292,0,135213,432029,774667,609185,102078,73049,16470,0,98917,135207,0,0
518,563226,2241600,3.980,0,488117,366379,618718,505487,94396,74346,16470,0,77693,488111,0,0
178,632635,2241592,3.543,0,253955,404252,751935,551559,98243,75225,16470,0,89959,253949,0,0
1247,640010,2241580,3.502,0,264367,433418,723042,549682,94422,74283,16470,0,85902,264361,0,0
102,634840,2241578,3.531,0,251499,416810,727869,564993,100430,74033,16470,0,89480,251493,0,0
1555,630781,2241572,3.554,0,317117,419708,702977,533598,92729,74523,16470,0,84456,317111,0,0
1192,572008,2241570,3.919,0,450443,365798,642522,518107,92948,73445,16470,0,81843,450437,0,0
484,592799,2241568,3.781,0,359791,381620,701686,529279,94198,74364,16470,0,84166,359785,0,0
817,545851,2241568,4.107,0,477687,359117,635263,505140,95198,73926,16470,0,78773,477681,0,0
598,653211,2241566,3.432,0,218207,425997,755571,562765,97713,74067,16470,0,90782,218201,0,0
987,574950,2241564,3.899,0,332285,370041,701301,544996,113618,75794,19602,0,83933,332279,0,0
777,660516,2241560,3.394,0,280231,434111,703963,548907,92648,73514,16470,0,91722,280225,0,0
573,649980,2241554,3.449,0,243415,428547,730969,559048,97464,74488,16470,0,91159,243409,0,0
1509,582383,2241548,3.849,0,486809,404493,675478,456199,72756,56815,17846,0,71158,486803,0,0
784,633289,2241546,3.540,0,345357,412781,677721,537420,89687,73217,16470,0,88899,345351,0,0
920,679851,2241546,3.297,0,166681,451282,791632,549966,106757,69804,16470,0,88960,166675,0,0
439,636208,2241544,3.523,0,290853,425533,714422,540754,93823,73929,16790,0,85446,290847,0,0
1215,629064,2241544,3.563,0,326631,409142,694412,539613,93179,74269,16502,0,87802,326625,0,0
1283,675195,2241544,3.320,0,66191,420067,771172,597329,111837,73465,16470,0,93095,158109,0,0
1494,655699,2241544,3.419,0,215647,430819,756070,559083,98191,75778,17894,0,88068,215641,0,0
47,671906,2241540,3.336,0,127101,432283,788435,598355,107014,74071,16470,0,95757,129155,0,0
638,550519,2241540,4.072,0,474807,355384,638958,509788,92494,73174,16470,0,80471,474801,0,0
736,616812,2241534,3.634,0,287455,411587,719096,551002,94671,74380,16470,0,86879,287449,0,0
