frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
709,1679680,390208,195904,4032,4992,832,299840,471808,312064,292800,1386880,1386048
710,1680128,390464,199872,4224,4032,960,327232,471104,282240,262848,1417280,1416320
711,1679808,393152,203520,4032,4096,960,304512,480448,289088,269888,1409920,1408960
712,1680512,391552,204672,4096,5056,960,566400,471872,35904,16576,1663936,1662976
713,1679872,392832,202560,3968,3968,896,326080,476736,272832,253376,1426496,1425600
714,1679936,390144,206784,4160,3968,896,378496,475328,220160,200576,1479360,1478464
715,1679936,390464,204352,4224,4928,1024,313280,471552,290112,271168,1408768,1407744
716,1680768,391552,205504,4160,4096,896,304768,473856,295936,275904,1404864,1403968
717,1679488,394176,203456,4032,4032,896,314496,472448,285952,266240,1413248,1412352
718,2240576,390784,208768,4160,4096,322368,567936,475328,267136,247232,1993344,1670976
719,1679872,391040,205504,4096,95296,1024,304512,478720,199680,180096,1499776,1498752
720,1679872,390016,206720,4288,4160,960,303552,478016,292160,273024,1406848,1405888
721,1679936,392512,206080,4096,5056,960,341120,474432,255680,236352,1443584,1442624
722,1680256,393344,205440,4032,4160,960,313344,474176,284800,265280,1414976,1414016
723,1680000,388608,206016,4224,3904,896,436096,475776,164480,145088,1534912,1534016
724,1679808,394880,206464,4032,5056,896,284864,473344,310272,291264,1388544,1387648
725,1680064,389248,205568,3968,3968,896,299072,472064,305280,286144,1393920,1393024
726,1680384,392512,205568,4160,4160,1088,369280,472768,230848,211392,1468992,1467904
727,1679872,392128,205184,3968,4928,896,299008,476032,297728,278592,1401280,1400384
728,2240384,392384,204352,4032,3968,323136,286016,475840,550656,530880,1709504,1386368
729,1679872,392128,205888,4160,4032,960,315008,477952,279744,260480,1419392,1418432
730,1680000,390912,203648,4096,4864,896,287488,477568,310528,291392,1388608,1387712
731,1680320,390016,201664,4096,3968,960,328000,486208,265408,246208,1434112,1433152
732,1680000,390528,203840,4096,4096,960,292096,487744,296640,277184,1402816,1401856
733,1680320,391424,204224,4160,95744,896,305024,484672,194176,174336,1505984,1505088
734,1679936,390976,204224,4032,3968,960,292416,484992,298368,278720,1401216,1400256
