frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
112,1677952,117376,398976,0,3392,393472,330432,371136,63168,30272,1647680,4800,1536,324928,0,1664,3392,169344,57088,1088,1254208,0
113,1677696,116288,402368,0,139200,17216,334208,365376,303040,269824,1407872,4416,1472,328320,0,1792,3200,171520,56704,1024,1390656,0
114,1677760,116672,402752,0,3264,17024,335552,366784,435712,402432,1275328,5056,1536,329856,0,1792,3264,174528,57024,1024,1258304,0
115,1677568,116032,401344,0,3264,16576,335680,368320,436352,402880,1274688,5120,1536,330176,0,1728,3584,172160,57216,1024,1258112,0
116,1677760,116608,401984,0,3328,16576,334976,367104,437184,403392,1274368,4608,1472,329600,0,1472,3456,173952,57152,1152,1257792,0
117,1678080,116480,401280,0,3392,16640,335232,366784,438272,405184,1272896,4800,1472,329600,0,1664,3456,174464,56448,1088,1256256,0
118,1677312,115776,403264,0,3200,16576,337600,367872,433024,400192,1277120,4608,1536,331968,0,1600,3328,175296,57344,1088,1260544,0
119,1677760,117184,400960,0,5376,16576,336000,368128,433536,401024,1276736,4864,1536,330368,0,1728,3328,173440,57024,1152,1260160,0
120,1677696,116480,401664,0,4544,16832,335552,366720,435904,403008,1274688,4544,1664,329856,0,1664,3264,172608,57536,1088,1257856,0
121,1677632,117248,403456,0,3264,16704,348352,365440,423168,390336,1287296,4672,1536,343040,0,1664,3264,187136,57024,1152,1270592,0
122,2238016,118272,409984,0,3200,404992,714304,367808,219456,186176,2051840,4672,1536,708800,0,1728,3648,362432,58304,832,1646848,0
123,1677696,117888,407360,0,3200,16896,347840,366272,418240,385792,1291904,4672,1536,342336,0,1600,3392,175360,56896,1088,1275008,0
124,5599360,4353536,411648,0,3264,17408,344832,385216,83456,50560,5548800,4608,1664,339072,0,1600,3328,172288,56192,896,5531392,0
125,2237888,380416,406016,0,140224,16960,348160,368512,577600,544896,1692992,4800,1408,342784,0,1600,3264,173120,57024,1088,1676032,0
