region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
1182,574421,2241878,3.903,0,456119,376429,637670,509527,91360,74914,16470,0,79395,456113,0,0
1098,670825,2241874,3.342,0,310561,448295,684836,528943,88719,74726,16470,0,89330,310555,0,0
920,679866,2241866,3.298,0,173087,453342,788010,549312,103536,69602,16470,0,88513,173081,0,0
938,476763,2241860,4.702,0,660667,313085,594796,439132,90263,58223,19698,0,66002,660661,0,0
683,616410,2241856,3.637,0,385329,425744,666551,503462,88193,75617,16470,0,80496,385323,0,0
178,632434,2241850,3.545,0,283901,407045,735442,541547,93157,75017,16470,0,89277,283895,0,0
61,547914,2241848,4.092,0,491423,355508,635580,500466,90270,73088,16518,0,79001,491417,0,0
1536,700688,2241842,3.199,0,89057,474810,784946,597965,108199,74158,16470,0,96243,89051,0,0
1124,523870,2241840,4.279,0,608489,363090,576143,448445,84990,74415,16470,0,69804,608483,0,0
139,637029,2241838,3.519,0,329079,441667,684538,521927,92222,75008,16470,0,80933,329073,0,0
288,619583,2241838,3.618,0,346971,407416,698694,518890,96573,74146,16864,0,82290,346965,0,0
607,594861,2241836,3.769,0,348663,386811,699025,538698,92269,74433,16470,0,85473,348657,0,0
556,546980,2241830,4.099,0,538043,348482,611596,488166,88532,72678,16470,0,77869,538037,0,0
314,689935,2241820,3.249,0,160779,469429,771441,560741,94985,74364,17090,0,92997,160773,0,0
855,591616,2241820,3.789,0,380235,389483,686251,521933,90842,73049,16470,0,83563,380229,0,0
332,630154,2241816,3.558,0,258015,416563,746909,545365,96797,74199,17470,0,86504,258009,0,0
811,598950,2241814,3.743,0,361077,387692,693026,531978,92988,74107,16470,0,84482,361071,0,0
58,599323,2241810,3.741,0,275863,380213,712036,528637,91354,74174,16470,0,86396,352530,0,0
934,732042,2241808,3.062,0,63477,436759,884192,571866,107678,60170,19602,0,98070,63471,0,0
1478,575199,2241808,3.897,0,469287,402580,631703,476703,94448,75122,17762,0,74209,469281,0,0
913,618125,2241800,3.627,0,243989,416181,760583,547027,106156,66207,16470,0,85193,243983,0,0
530,674731,2241794,3.323,0,127827,445199,772569,596354,113603,77497,16470,0,92281,127821,0,0
1156,568449,2241790,3.944,0,460197,369269,643407,507636,90502,73493,16470,0,80822,460191,0,0
