frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
599,1117888,300672,176256,4288,2752,1024,462784,102912,67200,47616,1070272,4224,1024,457216,73664,1152,2048,179648,190400,704,1069248
600,1117824,301824,176896,4288,4928,1024,357824,103168,167872,148032,969792,4224,1024,352320,74688,1152,2048,187264,77568,704,968768
601,2238080,304960,180160,4352,2880,412544,499584,268992,564608,544256,1693824,4224,960,494400,64256,1216,1984,320384,85248,576,1281280
602,1117568,301312,179776,4288,2944,1024,427968,165120,35136,15296,1102272,4480,1024,422656,39488,1152,1856,250944,83264,576,1101248
603,1117632,302656,176960,4224,5120,960,422912,163648,41152,21696,1095936,4352,960,417536,39104,1216,1792,243712,86848,768,1094976
604,1117568,305792,177600,4224,4992,1088,417600,165888,40384,20864,1096704,4352,1088,412032,39360,1024,1792,242304,84032,704,1095616
605,1677952,304000,176448,4224,4224,1024,485184,165056,537792,518080,1159872,4032,1024,479872,39232,1216,1792,308800,84928,576,1158848
606,1117952,304768,176896,4352,2688,1088,398656,165376,64128,44096,1073856,4352,960,393280,39360,1216,1856,224512,82624,704,1072768
607,1678016,303488,176320,4288,2752,960,576832,165376,448000,427904,1250112,4480,1024,571328,56704,1152,1920,246784,237888,640,1249152
608,1117440,302720,176704,4288,5440,1024,346112,171200,109952,90176,1027264,4160,896,340800,960,1152,1920,190208,60608,704,1026240
609,1118080,306432,175296,4352,4224,1024,399232,104320,123200,102912,1015168,4224,1088,393856,1216,1088,1856,248320,58432,640,1014144
610,1117568,304064,175744,4352,2752,1024,260864,102336,266432,246528,871040,4288,1024,255424,8704,1152,1856,112704,56448,640,870016
611,1117824,304384,176192,4288,3776,1024,251584,103424,273152,253184,864640,4672,1152,246080,1280,1152,2048,102528,56576,704,863616
612,1117696,305152,176128,4352,131072,1024,250432,103296,146240,126272,991424,4224,1024,244672,1536,1216,2240,97024,57088,704,990400
613,1117696,301376,175360,4416,3328,960,284416,104192,243648,223744,893952,4288,1024,278912,36928,1088,2112,136064,55616,576,892992
614,1117952,303104,173696,4352,1472,1024,281088,103424,249792,229952,888000,4160,896,275904,37376,1152,1920,133760,55616,640,886976
615,1678016,304064,175936,4352,1536,411584,422272,104256,254016,233536,1444480,4480,960,416896,45248,1216,1856,272576,57472,704,1032896
616,1117376,301376,174976,4352,1600,1024,300928,103232,229888,209920,907456,4224,1088,295616,52992,1344,1984,152768,57024,640,906432
617,1117888,302848,175040,4352,1600,70720,294912,105856,162560,142464,975424,4416,1024,289472,44480,1024,1920,145024,57792,640,904704
618,1117184,301888,176128,4288,1600,1024,305600,103488,223168,203712,913472,4288,1088,300096,52480,1024,1856,157888,56000,704,912448
619,1118272,300864,175872,4352,1472,1024,309568,103360,221760,202176,916096,4480,1088,304000,60032,1216,1984,161728,56256,640,915072
620,1677824,301952,177344,4288,1600,1024,570688,104128,516800,496896,1180928,4288,1024,565312,67456,1216,1920,422400,56448,704,1179904
621,1117376,302656,175744,4288,1536,1024,332544,103360,196224,176768,940608,4288,1024,327104,82944,1088,1856,184896,55872,640,939584
622,1118336,300224,173888,4352,1600,1088,330880,82752,223552,203712,914624,4160,960,325504,82752,1024,1920,181760,56064,640,913536
623,1117376,300160,173696,4288,1472,1088,424320,83200,129152,109440,1007936,4352,960,418944,83584,1280,2048,278848,56192,640,1006848
624,1117888,303424,176576,4224,1536,960,273088,82880,275200,255680,862208,4352,1088,267648,33088,1152,1920,128704,55488,576,861248
625,1117952,300928,175552,4352,1472,1088,275776,84160,274624,254976,862976,4160,1024,270400,35968,1280,1856,131328,55744,640,861888
626,1117952,302208,174208,4352,1600,1088,275072,83008,276416,256576,861376,4416,960,269760,35520,1152,1984,129984,55296,704,860288
627,1117312,301632,176128,4288,1536,1088,273856,82368,276416,256512,860800,4480,960,268480,31488,1216,1792,129088,55872,576,859712
628,1117568,303360,174784,4160,1536,960,284416,82496,265856,246144,871424,4288,896,279040,41024,1152,1984,138560,56960,704,870464
629,1117696,302720,174336,4288,1600,1088,280512,82048,271104,251584,866112,4608,1024,275264,35776,1088,2048,134912,56064,640,865024
630,1678272,301312,174144,4352,1536,412672,278720,83072,422464,402240,1276032,4352,1024,273344,36096,1344,1856,133760,56320,640,863360
631,1117248,302720,182080,4224,1536,960,312320,81664,231744,212224,905024,4352,1024,306944,41024,1280,1920,139264,56000,576,904064
632,1117504,307328,182656,4288,1408,960,467136,83072,70656,50944,1066560,4416,1088,461696,33024,1216,1920,308864,56000,640,1065600
633,1118016,301504,183040,4160,90816,1024,314816,83648,139008,119104,998912,4608,1024,309312,55040,1280,1920,155200,56192,768,997888
634,1678080,296896,177984,4288,2688,960,658944,103616,432704,412672,1265408,4288,1024,653376,84096,1216,1984,465024,86976,640,1264448
635,1117632,299328,183808,4480,2688,1024,402752,103040,120512,100928,1016704,3968,1024,397248,125952,1216,1728,219072,78656,640,1015680
636,1117824,299840,182400,4352,2752,960,344256,102848,180416,160576,957248,4288,960,338880,69888,1280,1856,160832,77568,640,956288
637,1117696,300032,184448,4352,2752,1088,340736,103488,180800,160896,956800,4800,896,335424,68608,1152,1920,160000,79744,704,955712
638,1117568,300608,176128,4352,2816,960,329792,103616,199296,179456,938112,4480,1024,324480,66112,1152,1920,158912,78848,512,937152
639,1117888,299584,176448,4352,2752,1024,294656,103104,235968,216512,901376,4416,1024,289280,33600,1280,2048,123968,78080,640,900352
640,1117632,301056,177024,4288,2816,960,294272,102464,234752,214784,902848,4160,1024,289024,34368,1280,1856,125696,76800,640,901888
641,1117760,299456,179136,4352,2816,1088,314368,103552,212992,193280,924480,4096,1024,309056,33920,1152,2048,122624,77568,576,923392
642,1117888,300096,182592,4416,2816,1024,300672,102976,223296,203264,914624,4288,1024,295296,34048,1280,1920,121152,76416,640,913600
643,1117568,301056,181440,4352,2816,1024,304960,103232,218688,198976,918592,4352,1024,299328,34560,1216,1792,123712,76160,640,917568
644,1678336,300992,183552,4416,2688,411712,305920,104512,364544,344000,1334336,4032,960,300416,34368,1088,1920,125056,75840,704,922624
645,1117120,300288,182272,4288,2816,960,309504,103616,213376,193920,923200,4224,1024,304064,34944,1216,1856,127680,76544,640,922240
646,1117952,300032,183168,4288,2752,1024,306432,104448,215808,195904,922048,4416,960,301056,35008,1152,2048,125504,76864,704,921024
647,1118272,301760,183168,4416,2752,70528,306816,105216,143616,123264,995008,4032,960,301568,36032,1088,1856,125824,75968,704,924480
