pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02097114,3116,3116,-48,48,3116,0,0,0,0,0,158,158,-1,1,158,0,0,0,0,0
0x02097116,3116,3116,0,0,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02097118,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x0209711a,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097276,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0209727a,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0209727e,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097280,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02097282,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097286,3116,3116,0,0,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02097288,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x0209728a,3116,3116,1614,0,0,1502,0,0,0,0,158,158,89,0,0,69,0,0,0,0
0x0209728c,3116,3116,-16,16,3116,0,0,0,0,0,158,158,-1,1,158,0,0,0,0,0
0x0209728e,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097292,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097294,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02097296,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0209729a,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0209729e,3116,3116,1614,0,0,1502,0,0,0,0,158,158,89,0,0,69,0,0,0,0
0x020972a2,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x020972a6,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x020972a8,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x020972aa,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
