frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
516,1118080,301632,171456,4352,1472,1024,260800,81024,296320,276352,841728,4160,1024,255360,832,1344,1792,94720,77632,704,840704
517,1678208,304960,171712,4352,1408,1088,878144,95232,221312,201984,1476224,4288,960,872768,1920,1408,1856,705536,82432,768,1475136
518,1118528,303296,173824,4352,127296,1024,328768,95424,84544,64640,1053888,4416,960,323264,41088,1344,1728,160896,77696,576,1052864
519,4479168,300736,172608,4352,1536,1088,3545600,95424,357824,338304,4140864,4416,960,3540352,81856,1216,1856,3378112,76544,704,4139776
520,1678784,305536,173696,4352,1536,415040,369536,94976,314112,294272,1384512,4352,1024,363968,96384,1280,1792,203392,75776,640,969472
521,3358784,302016,174144,4288,2752,1024,2710400,107328,56832,37056,3321728,4224,960,2705024,1152,1152,1728,1947840,667968,704,3320704
522,1118272,302784,172864,4352,2752,960,268864,107776,257920,238464,879808,4352,896,263424,1088,1152,1792,96896,78400,704,878848
523,1118016,300096,173184,4416,2688,1024,275136,107968,253504,233728,884288,4160,960,269824,1088,1280,1792,100736,82112,704,883264
524,1678336,295744,173888,4288,2688,1024,513408,142592,544704,525248,1153088,84160,960,508032,1600,1344,2112,199360,135168,704,1152064
525,1118080,301504,172864,4352,2880,960,446080,129728,59712,39936,1078144,166400,1024,440768,1344,1344,2048,100160,78848,704,1077184
526,1118016,302016,173760,4288,3008,960,332928,119360,181696,162048,955968,7168,960,327552,49152,1344,1984,145216,80832,704,955008
527,1118400,304000,174656,4416,4992,70144,278656,123584,157952,137664,980736,7168,960,273344,1792,1152,1920,95424,78528,512,910592
528,1118080,299584,173248,4288,3968,1088,283776,120448,231680,211520,906560,7232,960,278144,1664,1408,2048,97856,79040,768,905472
529,1117952,302336,172992,4288,2688,1024,302784,118656,213184,193792,924160,7680,1024,297344,24704,1472,1792,118336,78144,704,923136
530,1118656,303808,172800,4352,2752,960,335040,133632,165312,145600,973056,7488,896,329408,47424,1344,2048,144448,77504,640,972096
531,1118336,301504,175040,4224,2816,960,328128,126400,179264,159360,958976,7424,1024,322688,46464,1280,1920,146112,76416,704,958016
532,1678528,301888,172672,4352,2752,416768,324864,125696,329536,309632,1368896,7424,960,319488,46464,1344,1856,143232,77504,512,952128
533,1117760,302528,173376,4352,130240,960,330048,125312,50944,30848,1086912,6912,1024,324608,46016,1408,2048,148224,76544,640,1085952
534,1118400,301056,174784,4288,4800,1024,322752,126272,183424,163648,954752,6976,960,317184,41024,1280,1984,142016,76480,704,953728
534,1118144,302848,172928,4352,3392,1024,330368,108544,194688,174976,943168,6848,896,324992,49472,1280,1792,148032,76992,768,942144
535,1118208,302720,172992,4288,1600,1088,326976,94464,214080,194432,923776,6912,896,321536,49728,1216,1856,147456,75968,768,922688
536,1118592,302016,172096,4352,1600,960,332288,93696,211584,191616,926976,7232,1024,326912,49792,1216,1984,150336,79424,704,926016
537,1117568,302464,173568,4352,1472,1024,331136,95104,208448,189184,928384,7168,960,325952,49664,1216,1920,152512,76800,704,927360
538,1118080,300096,173504,4224,1472,1024,462144,95616,80000,60608,1057472,7168,960,456704,97664,1280,1984,282432,77120,832,1056448
539,1118848,302656,173120,4288,1600,960,332672,95424,208128,188608,930240,7168,1024,327040,49408,1216,1984,151040,79744,768,929280
540,2798528,301440,172544,4224,1600,1088,1949504,94016,274112,254848,2543680,7040,960,1944128,46144,1408,1920,1770624,76608,768,2542592
541,1118464,300608,171648,4288,1600,1024,279680,94976,264640,245184,873280,7296,896,274048,1088,1344,1920,95488,82304,704,872256
542,2798720,301888,175040,4352,1472,1024,1934080,107392,273472,253888,2544832,7104,1024,1928640,1728,1216,1792,1749056,76224,768,2543808
543,1678720,303232,172928,4288,1536,416512,299136,107264,373824,353280,1325440,7232,1024,293632,23104,1344,1984,123520,74432,768,908928
544,1678528,303488,172480,4224,2176,70272,855424,120000,150464,129856,1548672,56896,896,850112,1088,1344,514432,103936,84544,704,1478400
545,1117440,305536,173888,4352,2688,1088,206912,122624,300352,280704,836736,10176,960,201600,832,1216,1792,8256,67200,704,835648
546,1118336,303680,173248,4224,2688,1024,184512,123072,325888,306624,811712,9920,1024,178880,1472,1408,2048,8576,66048,704,810688
547,1118080,306112,173760,4352,2688,960,338048,127552,164608,144896,973184,10240,1024,332608,43200,1280,1984,137728,91008,640,972224
548,1118464,301760,173824,4224,2752,1088,303296,127936,203584,183808,934656,9984,960,298048,1600,1344,1920,101696,91648,704,933568
549,3358848,302592,174144,4160,129920,1024,2258880,147520,340608,320512,3038336,6912,1024,2253248,40896,1536,1856,143360,2004288,896,3037312
550,1118592,303040,173056,4288,4992,960,266432,135488,230336,210240,908352,6976,960,261120,1664,1344,1920,100672,56768,576,907392
551,1117760,303168,173888,4288,3968,1024,302272,129984,199168,179136,938624,7232,896,296896,41088,1280,2048,136896,56704,832,937600
552,1118144,302016,173632,4352,2752,1024,269184,139264,225920,206528,911616,7232,1024,263680,896,1280,1856,99648,58560,704,910592
553,1118272,303552,174528,4288,2624,1024,266816,126272,239168,219712,898560,6848,896,261504,1024,1408,1984,99072,56640,640,897536
554,1118080,304768,173568,4288,2752,1088,257280,128192,246144,226688,891392,6976,1024,251968,1600,1408,1920,97152,55744,640,890304
555,1678912,303872,174720,4288,2688,414656,256064,128768,393856,374016,1304896,7168,1024,250624,1600,1344,2048,95424,56256,704,890240
556,1118272,301760,173120,4288,2752,71040,346240,128128,90944,70720,1047552,6720,960,340544,86080,1344,1920,185856,55744,640,976512
557,1117760,304256,173120,4288,2816,896,300544,128064,203776,184256,933504,7168,960,294976,39808,1216,1920,139392,56000,704,932608
558,1118272,301504,172160,4288,2688,1024,257984,114688,263936,244288,873984,7040,1024,252544,1088,1280,1920,97728,56512,640,872960
559,1118336,306560,172864,4288,2624,1024,262912,114752,253312,233408,884928,7040,960,257472,960,1408,1920,101824,56064,768,883904
560,1118144,301952,173760,4352,2624,1024,261632,113600,259200,239872,878272,6848,1024,256192,1856,1344,2048,101312,56512,704,877248
561,1118016,303936,174656,4224,2560,1024,269184,113728,248704,229056,888960,7168,896,263808,2304,1088,2048,99648,56448,704,887936
562,1118272,300608,174208,4224,2688,1088,356352,114816,164288,144640,973632,7168,896,350720,86528,1216,1856,184576,55680,640,972544
563,1118464,303808,177536,4352,2816,1152,404608,107136,117056,97408,1021056,7232,960,399104,108608,1344,2112,209408,55808,704,1019904
564,1118208,300480,180480,4416,2624,960,329152,96320,203776,184192,934016,7360,896,323840,40256,1408,1792,141248,57024,704,933056
565,1117760,304448,178176,4288,2624,1088,292032,95424,239680,220416,897344,7168,960,286464,1152,1280,1856,98688,56640,832,896256
566,1118272,303232,179520,4224,2688,1088,293312,95104,239104,219584,898688,7232,960,287936,1600,1216,1792,99136,56064,576,897600
567,1118080,303872,179328,4160,2688,1024,292928,95808,238272,218944,899136,7104,1024,287488,1408,1408,1920,96448,56000,704,898112
568,1118592,304448,180672,4416,2688,960,334528,93568,197312,177600,940992,6848,1024,329216,39936,1344,1856,137856,59584,640,940032
569,7280576,302976,179904,4416,129984,413504,5758592,96064,395136,374720,6905856,7168,896,5753088,1344,1280,1984,5559360,62144,640,6492352
570,1117504,302336,173504,4288,5312,1088,287936,94656,248384,228928,888576,7104,960,282624,1472,1408,1792,104192,57856,768,887488
571,3359168,300608,173120,4288,2688,1088,2260096,113216,504064,484544,2874624,6912,1024,2254464,24704,1344,1984,2056128,75456,768,2873536
572,1678464,300736,173952,4288,2752,1024,923776,114752,157184,137408,1541056,7104,960,918208,1728,1472,1920,723328,77248,768,1540032
573,1118208,303104,173312,4416,2752,1024,303360,114688,215552,195904,922304,6848,960,297984,1536,1408,2048,97152,84864,704,921280
