frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,gNdsFighterNaturalMotionFigatreeAttachCount,gNdsShieldAnimJointInstallCalls,gNdsR2FtAnimParseStepped,gNdsR2FtAnimParseEarlyOut,gNdsR2FtAnimRecipMisses,gNdsR2AnimCacheBytes,gNdsR2RelocAliasVisits,gNdsFTComputerStatusChangeCount,WRAPFIX
1332,1117504,289408,182528,4288,2688,1088,397312,104192,136256,116480,1001280,4608,960,391808,100288,1472,2048,196160,79552,576,1000192,5014,8,24136,73114,0,121376,10370,0,0
1333,1117760,289216,180736,4352,2688,418176,379136,104192,299456,279232,1398720,4416,896,373568,100480,1472,2240,199104,79360,576,980544,5014,8,24141,73177,0,121376,10370,0,0
1334,1677952,290048,181312,4224,2560,1024,381248,103872,153024,133376,983936,4416,960,375872,100480,1408,1984,196288,79296,448,982912,5014,8,24148,73238,0,121376,10370,0,0
1335,1117312,289984,177024,4224,2560,960,382144,104960,155776,135936,981696,4608,960,376896,100864,1280,2048,198208,78400,768,980736,5014,8,24156,73298,0,121376,10370,0,0
1336,1117632,291328,180992,4224,2688,72384,364224,97792,104000,83776,1033856,4736,960,358784,80704,1280,1984,199424,77888,704,961472,5014,8,24165,73357,0,121376,10370,0,0
1337,1117632,291072,180992,4352,3904,1024,339840,85376,210688,190848,926400,4672,960,334400,60800,1216,2112,180352,78784,768,925376,5014,8,24171,73419,0,121376,10370,0,0
1338,1117248,288832,180800,4160,4928,960,373888,84608,179520,159936,957760,4544,960,368640,99456,1280,2112,158144,79104,768,956800,5014,8,24182,73476,0,121376,10370,0,0
1339,1117696,289856,174720,4224,3328,1088,327616,84864,232192,211840,906048,4736,1024,322048,62848,1280,2112,197760,79424,704,904960,5014,8,24188,73538,0,121376,10370,0,0
1340,1117888,289984,173760,4160,1472,1024,324032,85056,237760,217984,899264,4352,1024,318464,54080,1472,2112,160256,78720,768,898240,5014,8,24200,73594,0,121376,10370,0,0
1341,1117248,290688,174080,4160,1536,1024,325184,84736,235968,216320,901056,4480,896,319680,54528,1216,2304,155648,79552,640,900032,5014,8,24215,73647,0,121376,10370,0,0
1342,1117376,289472,174656,4288,1472,1152,394240,84480,167808,148416,969152,4352,960,388736,55744,1280,2176,156928,79808,768,968000,5029,8,24253,73690,0,121376,10477,0,0
1343,1117568,289728,172736,4352,1472,1024,319488,85504,243264,223424,894144,4544,1024,313792,54208,1472,2048,226880,79424,512,893120,5029,8,24267,73740,0,121376,10477,0,0
1344,1117568,289984,173696,4352,1408,1024,378880,85184,183232,163328,954432,4800,1024,373504,56000,1216,2112,152192,78528,640,953408,5046,8,24295,73793,0,121376,10477,0,0
1345,1117760,290816,173760,4224,1472,1088,395712,84160,166336,146560,971008,4608,896,390272,54272,1280,2112,210048,79680,576,969920,5066,8,24318,73877,0,121376,10477,0,0
1346,1117568,287552,173760,4288,1472,960,331840,84736,232896,212928,904576,4672,1024,326464,55040,1344,1984,227584,79296,768,903616,5066,8,24343,73922,0,121376,10477,0,0
1347,1117504,286720,173312,4224,1472,960,342144,84800,224320,204096,913856,4480,1024,336576,54464,1472,2112,163776,79232,704,912896,5066,8,24375,73960,0,121376,10477,0,0
1348,1117952,289088,175040,4288,91200,419456,331776,84416,282240,261568,1415936,4800,1024,322816,55424,1344,2048,173888,79168,640,996480,5066,8,24392,74013,0,121376,10477,0,0
1349,1677504,290304,172928,4288,1536,1024,328256,84352,234432,214848,902272,4416,960,322624,56512,1344,1984,160896,77504,832,901248,5066,8,24411,74064,0,121376,10477,0,0
1350,1117120,290560,171776,4288,1536,1088,457856,84416,105856,85952,1031424,4352,1024,452416,56256,1088,2048,161600,77952,704,1030336,5100,8,24478,74118,0,121376,10477,0,0
1351,1117376,289984,173824,4288,1408,1088,461696,84736,100416,80896,1036544,4608,1024,456320,57728,1280,2176,290560,79360,768,1035456,5137,8,24527,74190,0,121376,10477,0,0
1352,1117440,291072,173824,4288,1408,1024,333440,84928,227968,208128,909824,4480,1088,328000,56448,1408,2240,291776,81408,704,908800,5137,8,24549,74238,0,121376,10477,0,0
1353,1117952,290816,173376,4224,1536,1152,333824,84736,227840,208256,909248,4544,1024,328320,56064,1344,2112,166656,78208,576,908096,5137,8,24568,74289,0,121376,10477,0,0
1354,1117504,288832,172928,4288,1472,1152,335808,84608,228544,208896,908736,4736,960,330368,62400,1536,2112,162880,82048,640,907584,5137,8,24583,74344,0,121376,10477,0,0
1355,1117632,290112,174272,4224,1472,1024,342208,85248,219072,199296,918336,4480,960,336896,63936,1472,2048,167680,78976,768,917312,5137,8,24603,74394,0,121376,10477,0,0
1356,1117632,288832,173568,4352,1408,1088,344704,84928,218560,199104,918336,4736,1024,339328,64896,1408,1984,172288,81280,704,917248,5137,8,24633,74434,0,121376,10477,0,0
1357,1117440,288448,173888,4288,1408,1088,531072,85184,32256,12544,1105088,4608,1088,525568,66624,1280,1984,176320,78784,768,1104000,5188,8,24721,74481,0,121376,10477,0,0
1358,1117632,290432,174976,4288,1408,1024,399232,84160,162048,141952,975616,4352,960,393920,56448,1280,2048,362816,79680,768,974592,5208,8,24745,74564,0,121376,10477,0,0
1359,1117568,287872,171968,4288,1536,1088,316224,85248,249280,229440,888064,4672,960,310784,47552,1152,2112,230016,80832,768,886976,5208,8,24761,74618,0,121376,10477,0,0
1360,1117504,287744,175040,4352,1472,1152,321920,84928,241024,221440,896192,4672,960,316544,47616,1216,2112,152576,74432,576,895040,5208,8,24779,74670,0,121376,10477,0,0
1361,1117632,288960,175616,4288,1472,1088,342208,85248,218880,198720,919040,4416,960,336832,57408,1408,2176,154240,78528,640,917952,5208,8,24804,74715,0,121376,10477,0,0
1362,1117760,288576,173888,4352,1408,1024,355904,84672,207104,187456,929472,4544,1024,350592,64256,1344,2112,168960,84544,704,928448,5208,8,24837,74752,0,121376,10477,0,0
1363,1116928,288896,175552,4288,1472,420096,469184,85056,234112,214016,1464640,4672,896,463680,64896,1344,2240,183616,82624,640,1044544,5242,8,24905,74805,0,121376,10477,0,0
1364,1678656,287616,173440,4352,1408,1024,325440,85184,238720,218752,898432,4864,960,319872,65280,1344,1856,299712,80896,832,897408,5242,8,24908,74866,0,121376,10477,0,0
1365,1117184,291712,172864,4416,1408,1024,325952,84544,235456,215360,902016,4736,896,320384,64320,1344,2112,156800,79616,704,900992,5242,8,24912,74926,0,121376,10477,0,0
1366,1117376,289920,173888,4224,1536,70592,331968,86720,159232,139008,979072,4480,960,326528,65408,1216,2112,157888,79104,640,908480,5242,8,24926,74976,0,121376,10477,0,0
1367,1118080,289152,173440,4288,1472,1024,343232,84544,219712,200192,916672,4352,960,337792,64832,1216,1920,164480,79040,640,915648,5242,8,24947,75019,0,121376,10477,0,0
1368,1116864,288000,180288,4352,1408,1024,358144,85184,199360,179840,937920,4672,960,352704,65216,1344,2048,175104,79616,704,936896,5242,8,24957,75073,0,121376,10477,0,0
1369,1117760,290432,180608,4288,96832,1024,444992,98176,561728,541312,1136768,5056,960,439488,64512,1280,2240,162816,80000,512,1135744,5259,8,24984,75129,0,121376,10584,0,0
1370,1678080,289344,180928,4288,4800,1088,329728,98688,208384,189120,928128,4608,896,324160,64576,1408,2112,164928,173248,704,927040,5259,8,24998,75183,0,121376,10584,0,0
1371,1117248,292864,181120,4288,2688,1152,513664,262400,419968,399872,1278272,4928,1024,508416,57088,1344,2112,167616,57216,704,1277120,5277,8,25022,75264,0,121376,10691,0,0
1372,1678144,291648,185920,4224,2624,1024,388864,166208,76992,57024,1060480,4480,960,383296,34304,1408,1984,351104,56064,640,1059456,5277,9,25053,75303,0,121376,10691,0,0
1373,1117504,293120,182272,4224,2624,1152,379136,166272,88640,68800,1048640,4864,960,373696,34048,1408,2048,227328,56832,704,1047488,5277,11,25057,75333,0,121376,10691,0,0
1374,1117440,294016,182528,4352,4800,1152,377344,164928,88320,68608,1048832,4928,1088,371968,34560,1280,2176,216768,57728,640,1047680,5277,13,25062,75362,0,121376,10691,0,0
1375,1117440,292608,175936,4288,4992,1024,367104,166848,105088,84992,1032896,4608,1024,361792,34688,1472,2112,219520,58048,640,1031872,5277,15,25066,75392,0,121376,10691,0,0
1376,1117888,294144,175168,4288,1472,1088,361344,166144,114304,93952,1024000,4992,1024,355840,33920,1152,2112,218240,58048,448,1022912,5277,17,25067,75425,0,121376,10691,0,0
1377,1117952,290368,174912,4224,1472,421056,366208,151232,267968,247680,1429760,4608,1024,360832,34240,1216,2112,212864,57280,704,1008704,5277,19,25071,75455,0,121376,10691,0,0
1378,1677440,294976,179712,4288,1408,1088,387072,153216,95360,75584,1041536,4736,1024,381632,34496,1408,2304,217536,57600,704,1040448,5277,21,25076,75484,0,121376,10691,0,0
1379,1117120,292224,180800,4352,1408,1024,377792,152832,107200,87360,1030272,4672,1024,372288,34688,1344,2048,218752,57472,768,1029248,5277,23,25080,75514,0,121376,10691,0,0
1380,1117632,291712,181248,4224,1408,1088,378688,151936,107456,87744,1030016,4864,960,373248,34560,1344,2112,218240,57728,704,1028928,5277,25,25084,75544,0,121376,10691,0,0
1381,1117760,293184,181888,4224,1472,1152,378752,151488,105152,85632,1031680,4480,960,373120,34688,1280,2112,217728,58432,640,1030528,5277,27,25094,75568,0,121376,10691,0,0
1382,1117312,294848,182208,4288,1600,1088,379840,152128,101376,81920,1035456,4928,1024,374592,33920,1408,2176,219776,56704,640,1034368,5277,29,25102,75594,0,121376,10691,0,0
1383,1117376,292416,179584,4416,2624,1152,447616,85568,104384,84736,1033024,4864,960,442112,34752,1344,1984,218880,57984,768,1031872,5295,29,25137,75647,0,121376,10798,0,0
1384,1117760,293056,181568,4288,2816,1088,373888,84352,176256,156672,960640,4672,960,368640,42816,1344,2368,287168,58944,640,959552,5312,29,25180,75691,0,121376,10798,0,0
1385,1117312,293760,173248,4288,4736,1152,283584,84544,272576,252800,865088,4800,960,278400,32896,1408,2432,212992,57664,704,863936,5312,29,25198,75743,0,121376,10798,0,0
1386,1117888,294848,172672,4288,4864,1088,276544,85568,277568,257856,859584,4800,960,271040,27520,1280,2112,138240,56512,512,858496,5312,29,25214,75797,0,121376,10798,0,0
1387,1117440,294592,173632,4224,3264,1024,274880,85248,280640,261120,856384,4800,1024,269632,27328,1408,2304,130688,56832,768,855360,5312,29,25229,75852,0,121376,10798,0,0
1388,1117504,291136,173952,4160,1472,960,463872,85504,96576,76736,1040896,4736,960,458496,27456,1216,2240,129152,57024,576,1039936,5347,29,25294,75909,0,121376,11012,0,0
1389,1117632,288832,174336,4224,1408,1024,268864,84608,294272,274368,843200,4672,960,263808,26688,1216,2048,317248,57600,640,842176,5347,29,25297,75974,0,121376,11012,0,0
1390,1117568,292672,174336,4288,129344,1024,269504,84864,161920,141376,976576,4544,1024,264000,28672,1536,2240,123136,57920,640,975552,5347,29,25299,76040,0,121376,11012,0,0
1391,1117952,290752,174208,4288,1408,1024,272384,84416,288512,268992,848000,4608,1024,266944,28928,1216,2176,124736,56256,704,846976,5347,29,25302,76105,0,121376,11012,0,0
1392,1116992,290176,173120,4416,1408,420032,272192,83584,433216,413248,1264896,4544,1024,266816,28864,1408,2176,126272,57216,704,844864,5347,29,25306,76169,0,121376,11012,0,0
1393,1678144,290112,173184,4288,1408,1152,278400,84992,283904,263872,853568,4672,1024,273088,28672,1216,2048,126656,57344,768,852416,5347,29,25317,76226,0,121376,11012,0,0
1394,1117440,290112,174144,4288,1472,1024,272768,82752,291072,271488,846144,4544,960,267520,29696,1216,1984,132608,57216,512,845120,5347,29,25322,76289,0,121376,11012,0,0
1395,1117632,288256,174016,4224,1408,1088,298304,83904,265920,246912,870208,4672,960,293184,45184,1216,2176,127360,57536,640,869120,5347,29,25335,76344,0,121376,11012,0,0
1396,1117120,289600,173376,4288,1408,72320,309888,86656,180672,159744,958464,4928,960,304512,60416,1536,2112,150656,58432,832,886144,5347,29,25347,76400,0,121376,11012,0,0
1397,1118208,289856,173824,4224,1536,1088,311552,85120,249728,230400,886528,4416,960,306112,60224,1408,2112,164416,56704,704,885440,5347,29,25363,76452,0,121376,11012,0,0
1398,1116928,293568,173248,4288,1472,1024,315136,84608,244032,224448,892928,4480,1024,309824,61056,1280,2048,166528,56960,768,891904,5347,29,25380,76503,0,121376,11012,0,0
1399,1117376,290816,173504,4288,1408,960,310976,84288,251200,231552,885888,4672,960,305344,60544,1344,2240,169536,56960,768,884928,5347,29,25394,76557,0,121376,11012,0,0
1400,1117440,290624,175488,4288,1536,1088,396736,85760,162368,142720,975168,4608,1024,391296,71232,1216,2112,166016,56640,768,974080,5367,29,25421,76638,0,121376,11012,0,0
1401,1117888,290560,173696,4288,1472,1024,317696,84672,244224,224576,893056,4480,1024,312320,67328,1152,2048,250688,57792,704,892032,5367,29,25432,76701,0,121376,11012,0,0
1402,1117632,288896,172864,4224,1472,1024,330176,85312,233600,214080,903488,4672,960,324928,67712,1344,2176,172544,56704,704,902464,5367,29,25460,76747,0,121376,11012,0,0
1403,1117568,289600,173888,4224,1472,1088,332352,85184,229824,210368,907264,4672,1024,326912,67136,1408,2048,184064,58048,704,906176,5367,29,25485,76796,0,121376,11012,0,0
1404,1117632,291904,173504,4288,1472,960,326016,84480,235008,215168,902464,4480,960,320640,66624,1280,2176,186432,56896,704,901504,5367,29,25506,76849,0,121376,11012,0,0
1405,1117632,290752,173952,4288,1408,1024,328896,85568,231616,212160,905344,4608,960,323456,67264,1408,2240,180608,57280,640,904320,5367,29,25531,76898,0,121376,11012,0,0
1406,1117504,291456,174720,4288,1408,1024,441344,84096,119104,99456,1017984,4672,960,435968,66368,1344,1920,183104,57472,704,1016960,5401,29,25586,76965,0,121376,11012,0,0
1407,1117440,289536,175040,4160,1472,419200,310016,84864,393792,373568,1304512,4544,1024,304704,67200,1280,2176,295744,56960,640,885312,5401,29,25590,77029,0,121376,11012,0,0
1408,1678080,290112,174208,4352,1408,960,314560,85568,246272,226560,890880,4672,1024,309184,68352,1216,2176,165440,56064,704,889920,5401,29,25597,77090,0,121376,11012,0,0
1409,1117440,291392,175616,4224,1472,1024,320064,85504,238272,218368,899200,4672,960,314688,67392,1280,2048,169216,56960,704,898176,5401,29,25611,77144,0,121376,11012,0,0
1410,1117568,292096,174272,4224,1472,1024,318592,84416,240960,221760,895296,4864,1024,313216,67008,1344,2240,174272,56512,576,894272,5401,29,25621,77202,0,121376,11012,0,0
1411,1117056,289664,175552,4224,93248,1024,326656,85760,141568,121728,995968,4544,960,321280,67904,1472,2240,172608,56896,640,994944,5401,29,25639,77252,0,121376,11012,0,0
1412,1117696,289024,174656,4288,1408,1088,317632,85056,244288,224768,892672,4928,1024,312128,67200,1472,2112,181440,56576,640,891584,5401,29,25651,77308,0,121376,11012,0,0
1413,1117440,290240,172352,4224,1408,1152,316736,85440,246336,226560,891328,4480,960,311360,67840,1280,2176,172288,56384,640,890176,5401,29,25660,77367,0,121376,11012,0,0
1414,1117888,290560,173056,4224,1472,1024,310144,83904,252864,233600,883648,4544,1024,304832,66752,1408,2240,172096,56832,640,882624,5401,29,25664,77431,0,121376,11012,0,0
1415,1117248,289664,172032,4224,1472,1024,315520,84672,248832,229248,888192,5056,1024,309888,67584,1344,2176,165888,56640,576,887168,5401,29,25671,77492,0,121376,11012,0,0
1416,1117440,291648,175232,4352,1408,1088,312128,84032,247424,227840,889472,4672,960,306880,67392,1344,2112,169920,56704,704,888384,5401,29,25676,77555,0,121376,11012,0,0
1417,1117312,291008,175360,4224,1408,1024,321280,83712,239680,220160,897536,4800,1024,315904,66816,1408,2176,166528,57344,832,896512,5401,29,25695,77604,0,121376,11012,0,0
1418,1117696,289280,173952,4224,1408,1024,327488,84416,235776,216000,901568,4672,960,322112,67008,1600,2048,175872,56768,576,900544,5401,29,25714,77653,0,121376,11012,0,0
1419,1117568,292864,174272,4096,1344,1152,313088,84160,246400,226752,890624,4928,960,307776,67520,1280,2048,181056,57088,640,889472,5401,29,25719,77716,0,121376,11012,0,0
1420,1117376,291136,175552,4224,1408,1024,319872,84480,240000,220416,897280,4928,896,314432,73216,1600,2112,167488,57408,640,896256,5401,29,25725,77778,0,121376,11012,0,0
1421,1117696,291328,175744,4288,1408,1152,325760,85056,233088,213248,904576,4800,960,320320,80128,1472,2176,174272,57152,640,903424,5401,29,25731,77840,0,121376,11012,0,0
1422,1117824,290944,173568,4224,1472,406208,325504,84032,392000,371136,1306816,4736,1024,320192,80448,1280,2112,179904,57344,640,900608,5401,29,25735,77904,0,121376,11012,0,0
1423,1677952,289024,174912,4288,1472,960,396288,84672,165504,145856,971264,4864,960,391104,144256,1408,2176,180416,56512,640,970304,5401,29,25749,77958,0,121376,11012,0,0
1424,1117120,291072,173568,4224,1536,1088,341632,84672,219776,200384,917184,5120,896,336192,93440,1088,2240,250496,56896,576,916096,5401,29,25758,78017,0,121376,11012,0,0
1425,1117568,291136,171776,4352,1472,960,303424,84800,259712,240192,877440,4608,960,298112,48448,1408,2176,195264,57024,768,876480,5401,29,25775,78068,0,121376,11012,0,0
1426,1117632,289856,172800,4288,1472,70528,297536,87040,194560,174272,943808,4736,1024,292032,48384,1408,2176,158080,56704,704,873280,5401,29,25787,78124,0,121376,11012,0,0
1427,1118080,290880,174720,4288,1472,1024,438848,84672,121088,101632,1015360,4544,1024,433472,51200,1280,1984,152832,56576,512,1014336,5438,29,25833,78203,0,121376,11012,0,0
1428,1116992,291392,174528,4288,1472,1152,298112,84416,262464,243136,874688,4864,960,292800,44224,1216,1984,291072,59264,832,873536,5438,29,25845,78265,0,121376,11012,0,0
1429,1117824,290496,173504,4224,1344,1088,308096,84864,253696,234240,883072,4736,960,302528,47744,1216,2240,152000,57472,576,881984,5438,29,25866,78318,0,121376,11012,0,0
1430,1117312,289472,175488,4288,1472,1024,303808,84672,257472,237760,879936,4736,960,298432,46720,1152,2048,161024,57920,640,878912,5438,29,25880,78378,0,121376,11012,0,0
1431,1117696,291840,174656,4288,1408,1024,308096,83840,252544,232576,885120,4544,1024,302592,45760,1344,2176,157312,57664,832,884096,5438,29,25903,78429,0,121376,11012,0,0
1432,1117696,289536,176768,3968,1408,1024,472448,84544,88064,68224,1049536,4480,1024,466944,47360,1280,2048,161344,57408,640,1048512,5473,29,25962,78480,0,121376,11226,0,0
1433,1117760,289920,173120,4288,94976,1024,476608,85312,552448,532416,1145280,4800,960,471168,80512,1344,2048,324480,58624,768,1144256,5510,29,26042,78531,0,121376,11226,0,0
1434,1677696,289792,175616,4224,2624,1024,512704,104000,27712,7744,1109952,4416,1024,507392,128064,1280,2176,329600,57792,640,1108928,5526,29,26082,78580,0,121376,11333,0,0
1435,1117696,289472,173056,4288,2560,1024,326656,104960,215232,195584,921664,4672,960,321280,52224,1216,2112,331584,88640,640,920640,5526,29,26097,78637,0,121376,11333,0,0
1436,1117248,289088,174784,4224,2624,418560,390592,103808,294976,273984,1404672,4672,960,385344,54272,1472,2176,156608,78720,640,986112,5546,29,26148,78678,0,121376,11333,0,0
1437,1678656,287872,173312,4288,2624,1088,262976,104000,280640,260416,856384,4480,960,257280,1984,1472,2112,217664,80704,640,855296,5546,29,26148,78750,0,121376,11333,0,0
1438,1116800,288128,175936,4224,2560,960,379072,110080,156480,136704,980736,4608,896,373824,1408,1408,2176,88960,83008,576,979776,5564,29,26171,78835,0,121376,11440,0,0
1439,1117440,288384,174400,4288,2624,1024,280704,110720,255552,235264,882432,4672,960,275456,1408,1344,2240,201472,85952,512,881408,5564,29,26184,78898,0,121376,11440,0,0
1440,1117696,291968,175296,4288,2688,1024,312384,110080,219584,199936,917376,4736,960,307136,41536,1216,2048,106112,82240,576,916352,5564,29,26193,78965,0,121376,11440,0,0
1441,1117312,289408,173888,4416,2688,1024,278784,111360,256000,236160,881408,4736,960,273408,768,1280,2304,141376,77952,832,880384,5564,29,26208,79026,0,121376,11440,0,0
