pc,whole_instructions,whole_total_cycles,whole_issue,whole_icache_fill,whole_dcache_fill,whole_write_buffer,whole_bus_contention,whole_dma_hold,whole_interlock,whole_halt_wait,sitr25_instructions,sitr25_total_cycles,sitr25_issue,sitr25_icache_fill,sitr25_dcache_fill,sitr25_write_buffer,sitr25_bus_contention,sitr25_dma_hold,sitr25_interlock,sitr25_halt_wait,event288_instructions,event288_total_cycles,event288_issue,event288_icache_fill,event288_dcache_fill,event288_write_buffer,event288_bus_contention,event288_dma_hold,event288_interlock,event288_halt_wait,quiet_instructions,quiet_total_cycles,quiet_issue,quiet_icache_fill,quiet_dcache_fill,quiet_write_buffer,quiet_bus_contention,quiet_dma_hold,quiet_interlock,quiet_halt_wait,card_instructions,card_total_cycles,card_issue,card_icache_fill,card_dcache_fill,card_write_buffer,card_bus_contention,card_dma_hold,card_interlock,card_halt_wait
0x020a67dc,9,285,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,33,0,0,0,0,0,0,8,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020b491a,203,3768,203,3565,0,0,0,0,0,0,9,154,9,145,0,0,0,0,0,0,203,3768,203,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,18,0,0,0,0,0,0
0x020ae2bc,1600,36315,0,36315,0,0,0,0,0,0,25,507,0,507,0,0,0,0,0,0,288,6539,0,6539,0,0,0,0,0,0,772,17141,0,17141,0,0,0,0,0,0,7,155,0,155,0,0,0,0,0,0
0x0201c3b8,3,157,87,70,0,0,0,0,0,0,3,157,87,70,0,0,0,0,0,0,3,157,87,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204410a,86573,86579,86579,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15995,15997,15997,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x0204410e,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044110,86570,86570,0,86570,0,0,0,0,0,0,1440,1440,0,1440,0,0,0,0,0,0,15994,15994,0,15994,0,0,0,0,0,0,39648,39648,0,39648,0,0,0,0,0,0,404,404,0,404,0,0,0,0,0,0
0x02044114,86575,86585,0,86585,0,0,0,0,0,0,1440,1440,0,1440,0,0,0,0,0,0,15994,15994,0,15994,0,0,0,0,0,0,39650,39654,0,39654,0,0,0,0,0,0,404,404,0,404,0,0,0,0,0,0
0x02044116,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044118,86570,86570,0,86570,0,0,0,0,0,0,1440,1440,0,1440,0,0,0,0,0,0,15994,15994,0,15994,0,0,0,0,0,0,39648,39648,0,39648,0,0,0,0,0,0,404,404,0,404,0,0,0,0,0,0
0x0204411a,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x0204411e,86570,86570,0,0,86570,0,0,0,0,0,1440,1440,0,0,1440,0,0,0,0,0,15994,15994,0,0,15994,0,0,0,0,0,39648,39648,0,0,39648,0,0,0,0,0,404,404,0,0,404,0,0,0,0,0
0x02044122,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044126,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x0204412a,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x0204412e,86571,86573,86573,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39649,39651,39651,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044132,86571,86573,86573,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x0204413e,86572,86604,86604,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39650,39682,39682,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044146,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044148,86570,86570,0,86570,0,0,0,0,0,0,1440,1440,0,1440,0,0,0,0,0,0,15994,15994,0,15994,0,0,0,0,0,0,39648,39648,0,39648,0,0,0,0,0,0,404,404,0,404,0,0,0,0,0,0
0x02044ab8,86570,86570,0,86570,0,0,0,0,0,0,1440,1440,0,1440,0,0,0,0,0,0,15994,15994,0,15994,0,0,0,0,0,0,39648,39648,0,39648,0,0,0,0,0,0,404,404,0,404,0,0,0,0,0,0
0x02044aba,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x02044abc,86570,86570,0,86570,0,0,0,0,0,0,1440,1440,0,1440,0,0,0,0,0,0,15994,15994,0,15994,0,0,0,0,0,0,39648,39648,0,39648,0,0,0,0,0,0,404,404,0,404,0,0,0,0,0,0
0x02044ade,86570,86570,86570,0,0,0,0,0,0,0,1440,1440,1440,0,0,0,0,0,0,0,15994,15994,15994,0,0,0,0,0,0,0,39648,39648,39648,0,0,0,0,0,0,0,404,404,404,0,0,0,0,0,0,0
0x020a5b1c,60,1603,0,1528,0,0,0,0,75,0,2,38,0,36,0,0,0,0,2,0,3,57,0,54,0,0,0,0,3,0,41,991,0,940,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
0x02044cbc,1812,13417,0,13417,0,0,0,0,0,0,38,300,0,300,0,0,0,0,0,0,325,2450,0,2450,0,0,0,0,0,0,630,4781,0,4781,0,0,0,0,0,0,12,95,0,95,0,0,0,0,0,0
0x02069980,957,1279,-3,1282,0,0,0,0,0,0,10,22,0,22,0,0,0,0,0,0,71,135,0,135,0,0,0,0,0,0,49,135,0,135,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0
0x02069984,957,1279,0,1279,0,0,0,0,0,0,10,22,0,22,0,0,0,0,0,0,71,135,0,135,0,0,0,0,0,0,49,135,0,135,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0
0x02069988,957,1279,0,1279,0,0,0,0,0,0,10,22,0,22,0,0,0,0,0,0,71,135,0,135,0,0,0,0,0,0,49,135,0,135,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0
0x0206998c,957,1279,0,1279,0,0,0,0,0,0,10,22,0,22,0,0,0,0,0,0,71,135,0,135,0,0,0,0,0,0,49,135,0,135,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0
0x02069990,957,1279,0,1279,0,0,0,0,0,0,10,22,0,22,0,0,0,0,0,0,71,135,0,135,0,0,0,0,0,0,49,135,0,135,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0
0x02060b84,20639,20639,0,20639,0,0,0,0,0,0,538,538,0,538,0,0,0,0,0,0,3379,3379,0,3379,0,0,0,0,0,0,7382,7382,0,7382,0,0,0,0,0,0,42,42,0,42,0,0,0,0,0,0
0x02091812,818,10680,-4055,0,14187,548,0,0,0,0,33,416,-160,0,556,20,0,0,0,0,143,1899,-715,0,2506,108,0,0,0,0,157,2101,-780,0,2737,144,0,0,0,0,2,28,-10,0,34,4,0,0,0,0
0x0203498c,8808,15414,0,15414,0,0,0,0,0,0,276,483,0,483,0,0,0,0,0,0,1860,3255,0,3255,0,0,0,0,0,0,3400,5950,0,5950,0,0,0,0,0,0,52,91,0,91,0,0,0,0,0,0
0x020349d0,8808,15414,0,15414,0,0,0,0,0,0,276,483,0,483,0,0,0,0,0,0,1860,3255,0,3255,0,0,0,0,0,0,3400,5950,0,5950,0,0,0,0,0,0,52,91,0,91,0,0,0,0,0,0
0x02034958,2202,15816,21,15795,0,0,0,0,0,0,69,489,0,489,0,0,0,0,0,0,465,3345,3,3342,0,0,0,0,0,0,850,6170,11,6159,0,0,0,0,0,0,13,98,-1,99,0,0,0,0,0,0
0x020b069c,135,1745,0,1745,0,0,0,0,0,0,6,166,0,166,0,0,0,0,0,0,62,922,0,922,0,0,0,0,0,0,14,182,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01ff9a40,30614,30614,30614,0,0,0,0,0,0,0,511,511,511,0,0,0,0,0,0,0,5466,5466,5466,0,0,0,0,0,0,0,13244,13244,13244,0,0,0,0,0,0,0,146,146,146,0,0,0,0,0,0,0
0x02096b1c,12800,63109,-10881,63122,0,10868,0,0,0,0,200,1000,-174,1000,0,174,0,0,0,0,2304,11493,-1951,11496,0,1948,0,0,0,0,6176,30108,-5154,30114,0,5148,0,0,0,0,56,280,-48,280,0,48,0,0,0,0
0x0209ee3e,3200,30918,-65,3200,23708,212,0,0,3863,0,50,350,0,50,250,0,0,0,50,0,576,4945,-75,576,3761,32,0,0,651,0,1544,16863,44,1544,13113,156,0,0,2006,0,14,98,0,14,70,0,0,0,14,0
0x0206cb9a,3036,4728,71,0,4657,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,560,817,35,0,782,0,0,0,0,0,1403,2460,65,0,2395,0,0,0,0,0,14,14,0,0,14,0,0,0,0,0
0x02068a7c,29,323,0,169,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,7,169,0,147,0,0,0,0,22,0,5,35,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
0x020485f0,24,923,-114,475,550,12,0,0,0,0,1,57,-6,20,39,4,0,0,0,0,7,300,-36,139,185,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02069b5c,235,1798,0,1798,0,0,0,0,0,0,1,17,0,17,0,0,0,0,0,0,38,250,0,250,0,0,0,0,0,0,72,494,0,494,0,0,0,0,0,0,2,38,0,38,0,0,0,0,0,0
0x0207f846,5771,6971,6971,0,0,0,0,0,0,0,161,191,191,0,0,0,0,0,0,0,811,1051,1051,0,0,0,0,0,0,0,1911,2326,2326,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0
0x02009b9c,3200,57100,0,57100,0,0,0,0,0,0,50,900,0,900,0,0,0,0,0,0,576,10368,0,10368,0,0,0,0,0,0,1544,27309,0,27309,0,0,0,0,0,0,14,252,0,252,0,0,0,0,0,0
0x020b28fc,21,403,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,403,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020c197c,489,2226,3,2223,0,0,0,0,0,0,79,360,0,360,0,0,0,0,0,0,301,1332,4,1328,0,0,0,0,0,0,68,333,-1,334,0,0,0,0,0,0,32,147,0,147,0,0,0,0,0,0
0x0202269c,13660,17092,0,17092,0,0,0,0,0,0,328,430,0,430,0,0,0,0,0,0,2612,3308,0,3308,0,0,0,0,0,0,6372,7794,0,7794,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020226bc,13660,17518,0,17518,0,0,0,0,0,0,328,433,0,433,0,0,0,0,0,0,2612,3416,0,3416,0,0,0,0,0,0,6372,7968,0,7968,0,0,0,0,0,0,80,107,0,107,0,0,0,0,0,0
0x020226c0,13660,17518,0,17518,0,0,0,0,0,0,328,433,0,433,0,0,0,0,0,0,2612,3416,0,3416,0,0,0,0,0,0,6372,7968,0,7968,0,0,0,0,0,0,80,107,0,107,0,0,0,0,0,0
0x020226fc,13660,17560,0,17560,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3407,0,3407,0,0,0,0,0,0,6372,7989,0,7989,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x02022700,13660,17560,0,17560,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3407,0,3407,0,0,0,0,0,0,6372,7989,0,7989,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x02022704,13660,17560,0,17560,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3407,0,3407,0,0,0,0,0,0,6372,7989,0,7989,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x02022708,13660,17560,0,17560,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3407,0,3407,0,0,0,0,0,0,6372,7989,0,7989,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x0202270c,13660,17560,0,17560,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3407,0,3407,0,0,0,0,0,0,6372,7989,0,7989,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x02022710,13660,17560,-119,17679,0,0,0,0,0,0,328,445,-2,447,0,0,0,0,0,0,2612,3407,-19,3426,0,0,0,0,0,0,6372,7989,-65,8054,0,0,0,0,0,0,80,113,-1,114,0,0,0,0,0,0
0x02022714,13660,17560,0,17560,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3407,0,3407,0,0,0,0,0,0,6372,7989,0,7989,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x0202279c,13660,17635,0,17635,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227a0,13660,17605,0,17605,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227a4,13660,17605,0,17605,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227a8,13660,17605,0,17605,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227ac,13660,17605,0,17605,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227b0,13660,17605,0,17605,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227b4,13660,17605,0,17605,0,0,0,0,0,0,328,442,0,442,0,0,0,0,0,0,2612,3422,0,3422,0,0,0,0,0,0,6372,8031,0,8031,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227bc,13660,17359,0,17359,0,0,0,0,0,0,328,424,0,424,0,0,0,0,0,0,2612,3353,0,3353,0,0,0,0,0,0,6372,7944,0,7944,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227c0,13660,17359,0,17359,0,0,0,0,0,0,328,424,0,424,0,0,0,0,0,0,2612,3353,0,3353,0,0,0,0,0,0,6372,7944,0,7944,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227c4,13660,17359,0,17359,0,0,0,0,0,0,328,424,0,424,0,0,0,0,0,0,2612,3353,0,3353,0,0,0,0,0,0,6372,7944,0,7944,0,0,0,0,0,0,80,104,0,104,0,0,0,0,0,0
0x020227c8,13660,17359,-2680,17447,0,2592,0,0,0,0,328,424,-37,429,0,32,0,0,0,0,2612,3353,-457,3370,0,440,0,0,0,0,6372,7944,-1626,7986,0,1584,0,0,0,0,80,104,-24,104,0,24,0,0,0,0
0x020227e4,13660,17956,0,17956,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3458,0,3458,0,0,0,0,0,0,6372,8214,0,8214,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x020227f0,13660,17956,0,17956,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3458,0,3458,0,0,0,0,0,0,6372,8214,0,8214,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x020227f4,13660,17956,0,17956,0,0,0,0,0,0,328,445,0,445,0,0,0,0,0,0,2612,3458,0,3458,0,0,0,0,0,0,6372,8214,0,8214,0,0,0,0,0,0,80,113,0,113,0,0,0,0,0,0
0x02067b00,1,63,-6,2,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,63,-6,2,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020967e4,1600,11100,-630,3305,8417,8,0,0,0,0,25,75,0,50,25,0,0,0,0,0,288,1284,-42,583,743,0,0,0,0,0,772,7476,-516,1630,6354,8,0,0,0,0,7,21,0,14,7,0,0,0,0,0
0x0209965c,1,63,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02095000,612,8910,5,8905,0,0,0,0,0,0,3,63,0,63,0,0,0,0,0,0,65,1194,0,1194,0,0,0,0,0,0,440,6234,5,6229,0,0,0,0,0,0,2,60,0,60,0,0,0,0,0,0
0x0200f21c,38409,54765,0,54765,0,0,0,0,0,0,609,882,0,882,0,0,0,0,0,0,6912,9837,0,9837,0,0,0,0,0,0,18528,26409,0,26409,0,0,0,0,0,0,168,240,0,240,0,0,0,0,0,0
0x020a7c24,35,165,-6,36,96,4,0,0,35,0,1,3,0,1,1,0,0,0,1,0,6,18,0,6,6,0,0,0,6,0,10,90,-6,11,71,4,0,0,10,0,1,3,0,1,1,0,0,0,1,0
0x0205e2a2,12800,62424,51224,11200,0,0,0,0,0,0,200,975,800,175,0,0,0,0,0,0,2304,11232,9216,2016,0,0,0,0,0,0,6176,30132,24728,5404,0,0,0,0,0,0,56,273,224,49,0,0,0,0,0,0
0x02028948,45,63,-7,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,63,-7,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0202979c,312,899,-6,231,362,0,0,0,312,0,6,16,0,4,6,0,0,0,6,0,48,173,-6,33,98,0,0,0,48,0,144,398,0,110,144,0,0,0,144,0,6,16,0,4,6,0,0,0,6,0
0x02099cdc,1,63,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
